ids,artists,mediums,titles,descriptions,urls
Fra_3192,Odilon Redon,"Lithograph in black on ivory China paper collé, laid down on white wove paper","A Bell was Sounding in the Tower, from The Juror",,https://www.artic.edu/artworks/79421/a-bell-was-sounding-in-the-tower-from-the-juror
Fra_3193,Odilon Redon,Lithograph in black on ivory China paper laid down on ivory wove paper,Frontispiece for El Moghreb al Aksa by Edmond Picard,,https://www.artic.edu/artworks/79495/frontispiece-for-el-moghreb-al-aksa-by-edmond-picard
Fra_3194,François Boucher,"Red chalk, with brush and pale brown wash, on cream laid paper, tipped on cream wove card","Draped Woman, Seen From Back",,https://www.artic.edu/artworks/81111/draped-woman-seen-from-back
Fra_3195,Henri Cartier-Bresson,Gelatin silver print,Spain,"Henri Cartier-Bresson became known for “the decisive moment,” an instantaneous composition of a scene, for which the photographer must act quickly and intuitively. As a photojournalist for Magnum Photos, the agency he founded with his colleagues Robert Capa and David “Chim” Seymour, he traveled across the world, photographing some of the most important events of the 20th century. Early in his career, he developed a distinct style of photography and made some of his most famous and enduring images.",https://www.artic.edu/artworks/54326/spain
Fra_3196,Odilon Redon,Pen and black ink on tan card,Hermit in Landscape,,https://www.artic.edu/artworks/111582/hermit-in-landscape
Fra_3197,Jacques Louis David,"Black chalk, with touches of black crayon, on off-white laid paper, edge mounted on cream wove card",Profile of Napoleon,,https://www.artic.edu/artworks/113577/profile-of-napoleon
Fra_3198,Jacques Fabien Gautier d'Agoty,"Color mezzotint from four plates, on cream laid paper",The Tapestry Worker,"Jacques Fabien Gatitier-D’ Agoty adapted the three-plate color printing process invented around 1715 by adding a fourth plate inked in black or bistre to render tonal values more easily. Gautier made only ten reproductions of others’ works. In January 1743, he offered two color prints of The Tapestry Worker and The Young Draftsman after two paintings by Chardin shown in the Salon of 1738 (now in the Nationalmuseum, Stockholm).",https://www.artic.edu/artworks/124660/the-tapestry-worker
Fra_3199,Jean-Eugène-Auguste Atget,Albumen print,"Versailles, Grand Trianon",,https://www.artic.edu/artworks/124050/versailles-grand-trianon
Fra_3200,Paul Gauguin,"Second-state impression laid down on first-state impression Wood-block print of second state in black ink on lunette-shaped, thin ivory Japanese paper, laid down on wood-block print of first state in brownish-black ink on lunette-shaped ivory wove paper","Te atua (The God), from the Suite of Late Wood-Block Prints",,https://www.artic.edu/artworks/44782/te-atua-the-god-from-the-suite-of-late-wood-block-prints
Fra_3201,Jacques Villon,Color lithograph on tan wove paper,Tavern Flowers,,https://www.artic.edu/artworks/15166/tavern-flowers
Fra_3202,Daniel Graffin,"Cotton, plain weave; resist printed",Trace Indigo #4,,https://www.artic.edu/artworks/68752/trace-indigo-4
Fra_3203,Odilon Redon,"Various charcoals, with stumping, incising, erasing, and subtractive brushwork, on pale-pink wove paper with red and blue fibers altered to a golden tone",Profile of Shadow,,https://www.artic.edu/artworks/90301/profile-of-shadow
Fra_3204,Imitator of Henri de Toulouse-Lautrec,"Watercolor, with black crayon, heightened with touches of lead white (discolored) on ivory watercolor paper","The King’s Card Game, copy",,https://www.artic.edu/artworks/31651/the-king-s-card-game-copy
Fra_3205,Jean Louis André Théodore Géricault,Lithograph in black on ivory wove paper,The Passage of Mount Saint Bernard,"In this lithograph, Théodore Géricault depicted Napoleon Bonaparte as a young general leading French troops through the Alps via the treacherous Great Saint Bernard Pass. Napoleon had to bring his men, supplies, and weapons (all detailed here) through the mountains in order to cross into Northern Italy and fight the enemy Austrian army. The resulting French victory helped establish Napoleon as a popular military hero, which eventually enabled his ascent to emperor in 1804.",https://www.artic.edu/artworks/40863/the-passage-of-mount-saint-bernard
Fra_3206,Félix Henri Bracquemond,"Etching and drypoint on off-white laid paper, laid down on ivory wove paper",The Upper Part of a Door,"At the age of nineteen, Felix Braquemond executed this print, one of the best-known works of his career. On an old barn door are nailed a crow and an owl flanking a bat; beneath them is a spar­row hawk. The small message tacked to the door beneath the birds warns against the dangers of man’s predatory nature.",https://www.artic.edu/artworks/41310/the-upper-part-of-a-door
Fra_3207,Félix Edouard Vallotton,"Pen and black ink and watercolor, over touches of graphite, on ivory laid paper",Chestnut Seller,,https://www.artic.edu/artworks/27355/chestnut-seller
Fra_3208,Jean-François Rafaëlli,"Pen and black ink, with watercolor, touches of white oil paint, and traces of charcoal on ivory wove paper (discolored to tan)",A Cobbler,,https://www.artic.edu/artworks/27616/a-cobbler
Fra_3209,Yvan Francis Le Louarn,Etching in black on cream wove paper,Surrealist Landscape,,https://www.artic.edu/artworks/189752/surrealist-landscape
Fra_3210,Camille Pissarro,Lithograph in black on off-white wove paper,"The Houses of Parliament, London",,https://www.artic.edu/artworks/192879/the-houses-of-parliament-london
Fra_3211,Charles Percier (Designer),"Linen, plain weave; cotton embroidery thread",Panel,,https://www.artic.edu/artworks/148867/panel
Fra_3212,Jean Antoine Watteau,Etching on cream laid paper,Standing Man Leaning on His Elbow,"This handsome print belongs to the Figures de Mode, a series of seven etchings by Jean-Antoine Watteau of fashionable ladies and gentlemen. The fancy costumes and elaborate backdrops of park settings or distant landscapes showcased in this series aid in the documentation of theatrical history as well as 18th-century French fashion.",https://www.artic.edu/artworks/149720/standing-man-leaning-on-his-elbow
Fra_3213,Nicolas Beatrizet,Engraving on paper,The Sacrifice of Iphigenia,,https://www.artic.edu/artworks/108939/the-sacrifice-of-iphigenia
Fra_3214,Gustave Le Gray,"Albumen print, from the album ""Vistas del Mar""",The Beach at Sainte-Adresse,,https://www.artic.edu/artworks/126482/the-beach-at-sainte-adresse
Fra_3215,Auguste Rodin,Drypoint on ivory laid paper,Love Turning the World,,https://www.artic.edu/artworks/100270/love-turning-the-world
Fra_3216,Paul Gauguin,Wood-block print in black ink on thin ivory laid Japanese paper,"A Horse and Birds, headpiece for Le sourire",,https://www.artic.edu/artworks/54708/a-horse-and-birds-headpiece-for-le-sourire
Fra_3217,Paul Gauguin,"Transfer zincograph on coarse-grained transfer paper, in dark-blue ink on thin ivory wove paper (an imitation Japanese vellum)",Ia orana Maria (Hail Mary),,https://www.artic.edu/artworks/159109/ia-orana-maria-hail-mary
Fra_3218,Pierre Louis Henri Grévedon,Lithograph in black on ivory wove paper,"Marie Christine Caroline d’Orléans, Mademoiselle de Valois",,https://www.artic.edu/artworks/9536/marie-christine-caroline-d-orleans-mademoiselle-de-valois
Fra_3219,Honoré-Victorin Daumier,Lithograph in black on ivory wove paper,"Two Good Neighbors, plate 25 from Locataires Et Propriétaires",,https://www.artic.edu/artworks/7808/two-good-neighbors-plate-25-from-locataires-et-proprietaires
Fra_3220,Camille Pissarro,Etching and drypoint in black on ivory laid paper,Church and Farm at Éragny,,https://www.artic.edu/artworks/74140/church-and-farm-at-eragny
Fra_3221,Nicolas Beatrizet,Engraving on paper,Jeremiah,,https://www.artic.edu/artworks/40725/jeremiah
Fra_3222,Jean Baptiste Camille Corot,Cliché-verre on ivory photographic paper,Little Sister,,https://www.artic.edu/artworks/27906/little-sister
Fra_3223,Marcellin Gilbert Desboutin,Drypoint with plate tone on cream laid paper,Portrait of Renoir,,https://www.artic.edu/artworks/27707/portrait-of-renoir
Fra_3224,Raoul Dufy (Designer),"Cotton and linen, plain weave; block printed",La Danse (The Dance),,https://www.artic.edu/artworks/159709/la-danse-the-dance
Fra_3225,Claude Lorrain,Etching in black on ivory laid paper,Scene of Brigands,,https://www.artic.edu/artworks/43074/scene-of-brigands
Fra_3226,Jacques Villon,"Etching, drypoint and roulette on ivory laid paper",Still Life with Walnuts,,https://www.artic.edu/artworks/9583/still-life-with-walnuts
Fra_3227,Honoré-Victorin Daumier,Lithograph in black on white wove paper,"“- Ah, my dear Madame Chaffarou… this surely must be the end… the comet is coming and the sun is going,” plate 392 from Actualités",,https://www.artic.edu/artworks/84639/ah-my-dear-madame-chaffarou-this-surely-must-be-the-end-the-comet-is-coming-and-the-sun-is-going-plate-392-from-actualites
Fra_3228,Jean Baptiste Camille Corot,Cliché-verre on ivory photographic paper,The Young Maiden and Death,,https://www.artic.edu/artworks/92311/the-young-maiden-and-death
Fra_3229,Gustave Loiseau,Oil on canvas,View From an Attic Room,,https://www.artic.edu/artworks/59006/view-from-an-attic-room
Fra_3230,Jean Baptiste Camille Corot,Etching on ivory laid paper,"Venus Clipping Cupid’s Wings, second plate",,https://www.artic.edu/artworks/43156/venus-clipping-cupid-s-wings-second-plate
Fra_3231,Jean Honoré Fragonard,"Black chalk on ivory laid paper, laid down on off-white laid paper",The Supper at Emmaus,"Known for Rococo fantasies, Jean-Honoré Fragonard brought his light touch to this copy of an Italian Baroque masterpiece. This drawing was made for the erstwhile cleric and avid printmaker Abbé de Saint-Non, who commissioned Fragonard to make copies after important Old Master paintings in Italy. The original painting (now in the National Gallery, London) hung in the Palazzo Borghese in Rome when the two artists visited it in late 1760 or early 1761. It depicts the moment when two of Jesus’s astonished disciples recognize the risen Christ as he blesses a loaf of bread.",https://www.artic.edu/artworks/221187/the-supper-at-emmaus
Fra_3232,Paul Brenet (Publisher),Book containing twelve lithographs on ivory laid paper and text on cream wove paper,Hommage des artistes à Picquart,,https://www.artic.edu/artworks/196508/hommage-des-artistes-a-picquart
Fra_3233,Georges Rouault,Color aquatint on tan laid paper,"Christ and the Poor, plate five from the Passion",,https://www.artic.edu/artworks/122462/christ-and-the-poor-plate-five-from-the-passion
Fra_3234,Eugène Delacroix,"Soft ground etching and roulette on cream chine, laid down on white wove paper",Lioness Tearing at the Chest of an Arab,"Delacroix’s Romantic fascination with the Oriental other and the savagery of nature comes to the fore in this delicate etching in which a turbaned Arab becomes a lioness’s prey. Pinioned by the lion’s mighty paws, the man no longer struggles but resigns himself to being rent asunder. The man’s eyes are in shadow while the animal’s are wide and fierce, a contrast underscoring the violence and the intimacy of the kill. Details such as the single slipper lying near the man’s foot and the cuffed short leggings emphasize his exotic origins.",https://www.artic.edu/artworks/104244/lioness-tearing-at-the-chest-of-an-arab
Fra_3235,Paul Gauguin,"Wood-block print, printed in reddish-brown and black ink on ivory wove paper (previously mounted on mottled blue wove paper laid down on cream wove card [a presentation mount])","Auti te pape (Women at the River), from the Noa Noa Suite",,https://www.artic.edu/artworks/109985/auti-te-pape-women-at-the-river-from-the-noa-noa-suite
Fra_3236,Henri de Toulouse-Lautrec,Lithograph on cream wove paper,"Rehearsal at the Folies-Bergère, Emilenne D’Alençon and Mariquita",,https://www.artic.edu/artworks/46102/rehearsal-at-the-folies-bergere-emilenne-d-alencon-and-mariquita
Fra_3237,Unknown artist,Charcoal on paper,Moonlight Scene,,https://www.artic.edu/artworks/15086/moonlight-scene
Fra_3238,Augustin Pajou,"Pen, brush and brown and black ink, brush and brown wash, with traces of black chalk, heightened with white gouache, over graphite, on buff laid paper, laid down on cream laid card",Design for a Monumental Vase,,https://www.artic.edu/artworks/18658/design-for-a-monumental-vase
Fra_3239,Louis Carrogis de Carmontelle,"Black and red chalk, and watercolor, on ivory wove paper, laid down on ivory laid paper",The Comtesse de Cossé in a Salon,,https://www.artic.edu/artworks/86282/the-comtesse-de-cosse-in-a-salon
Fra_3240,Angelo Boucheron,Etching and drypoint on ivory wove paper,Charles Francois Mallet,,https://www.artic.edu/artworks/89532/charles-francois-mallet
Fra_3241,Odilon Redon,"Lithograph in yellow, blue, and green on light gray China paper laid down on cream wove paper",Beatrice,,https://www.artic.edu/artworks/93568/beatrice
Fra_3242,Marc Chagall,Etching and drypoint on ivory wove paper,"Plate 34, from The Bible",,https://www.artic.edu/artworks/81952/plate-34-from-the-bible
Fra_3243,Albert Besnard,Etching on cream Japanese paper,"The Rape, plate eight from Woman",,https://www.artic.edu/artworks/27878/the-rape-plate-eight-from-woman
Fra_3244,Isidore-Stanislas Helman,Etching on paper,The Dangerous Novel,,https://www.artic.edu/artworks/30236/the-dangerous-novel
Fra_3245,Théodore Caruelle d' Aligny,"Etching on ivory China paper, laid down on white wove paper",Attica Viewed from Mount Pentéli,,https://www.artic.edu/artworks/158216/attica-viewed-from-mount-penteli
Fra_3246,Henri Matisse,Lithograph in black on gray laid China paper,Young Girl Leaning by Flowered Screen,,https://www.artic.edu/artworks/78836/young-girl-leaning-by-flowered-screen
Fra_3247,Odilon Redon,Lithograph in black on dark gray wove paper,Cover-Frontispiece for Les Origines,,https://www.artic.edu/artworks/79343/cover-frontispiece-for-les-origines
Fra_3248,Félix Edouard Vallotton,Woodcut in black on cream wove paper,Murderer,,https://www.artic.edu/artworks/60700/murderer
Fra_3249,Auguste Rodin,Drypoint in dark brown ink on cream laid paper,The Round,,https://www.artic.edu/artworks/49296/the-round
Fra_3250,Nicolas Lancret,"Red chalk on buff laid paper, laid down on cream laid paper",Two Studies of a Guitar Player in Turkish Costume,,https://www.artic.edu/artworks/36720/two-studies-of-a-guitar-player-in-turkish-costume
Fra_3251,Jean Duvet,Engraving in black on buff laid paper,"Saint Sebastian, Saint Anthony, and Saint Roch","There are few impressions of this rare, unfinished engraving by Jean Duvet, a metalworker in Dijon and Langres who served as royal goldsmith to both François I and Henri II. The artist likely made this depiction of the three patron saints of the plague to offer hope during a pandemic sweeping eastern France. In the center forefront Saint Sebastian, usually portrayed with multiple lacerations from arrows, is shown without visible wounds. Saint Roch, on the right with the dog that rescued him offering bread, lifts his tunic to show the buboes on his thigh are gone. Saint Anthony died from ergotism, a sickness with gangrene-like symptoms that blackens the skin and is now commonly called Saint Anthony’s fire. Here he is shown healthy and holding a book and bell.",https://www.artic.edu/artworks/40345/saint-sebastian-saint-anthony-and-saint-roch
Fra_3252,Jean Honoré Fragonard,Etching on ivory laid paper,"Nymph Sitting on the Hands of Two Satyrs from Bacchanales, or Satyrs’ Games","This set of four etchings may refer to ancient bas-reliefs Fragonard saw while visiting Rome with an important antiquarian, the Abbé de Saint Non (see 1926.453, .454, and .456). The size of the paired oval and rectangular reliefs—one or more of which might derive from ancient engraved cameos instead of large-scale sculptures—remains ambiguous, although hidden objects in the surrounding foliage suggest a large scale. Regardless of their source, the popularity of Fragonard’s printed reliefs reflected the taste for Neoclassicism in France at this time.",https://www.artic.edu/artworks/28687/nymph-sitting-on-the-hands-of-two-satyrs-from-bacchanales-or-satyrs-games
Fra_3253,Henri Cartier-Bresson,Gelatin silver print,"Soldiers on Horseback, Wearing Turbans, Carrying Lances",,https://www.artic.edu/artworks/189347/soldiers-on-horseback-wearing-turbans-carrying-lances
Fra_3254,Jean Louis André Théodore Géricault,Lithograph in black on ivory wove paper,"Entrance to the Adelphi Wharf, plate 11 from Various Subjects Drawn from Life on Stone","Although he was famed as a painter, Théodore Géricault feared that he could never rival the work of his predecessors. Thus, he embraced the invention of lithography in the late 18th century as an opportunity to become the master of a new medium. In lithography a grease crayon was used to draw on a smooth stone, a process more similar to painting and drawing than other forms of printmaking. The development of Géricault’s work mirrors the exploration of lithography’s possibilities; here, for example, the artist experimented with the use of subtle contrast.",https://www.artic.edu/artworks/121981/entrance-to-the-adelphi-wharf-plate-11-from-various-subjects-drawn-from-life-on-stone
Fra_3255,Georges Seurat,Black conte crayon on cream laid paper,The Zone (Outside the City Walls),,https://www.artic.edu/artworks/243810/the-zone-outside-the-city-walls
Fra_3256,Henri Matisse,Pen and black ink on ivory wove paper,Girl at a Table,,https://www.artic.edu/artworks/117505/girl-at-a-table
Fra_3257,Henri de Toulouse-Lautrec,Color lithograph on ivory wove paper,"Woman Washing—The Toilet, plate five from Elles",,https://www.artic.edu/artworks/36003/woman-washing-the-toilet-plate-five-from-elles
Fra_3258,Charles Parrocel,"Red and black chalk on ivory laid paper, laid down on ivory laid paper",Bust of Soldier,,https://www.artic.edu/artworks/3104/bust-of-soldier
Fra_3259,Honoré-Victorin Daumier,Lithograph in black on white wove paper,"Masks of 1831, plate 143 from La Caricature",,https://www.artic.edu/artworks/79864/masks-of-1831-plate-143-from-la-caricature
Fra_3260,Marie Laurencin,Color etching on white wove paper,Head of a Harlequin,,https://www.artic.edu/artworks/61722/head-of-a-harlequin
Fra_3261,Théodore Rousseau,"Black crayon and graphite, with stumping, and touches of scraping, over traces of red chalk, on off-white laid paper",Fishing Boats at Granville,,https://www.artic.edu/artworks/31648/fishing-boats-at-granville
Fra_3262,Charles Émile Jacque,Etching on light gray China paper laid down on ivory wove paper,Scullery Maid,,https://www.artic.edu/artworks/45573/scullery-maid
Fra_3263,Pierre Puvis de Chavannes,"Black chalk, heightened with white chalk, on tan tracing paper, laid down on buff wove paper",Vanitas of Venus: Parisian Virtues,,https://www.artic.edu/artworks/36120/vanitas-of-venus-parisian-virtues
Fra_3264,Eugène Louis Boudin,Watercolor and graphite on ivory laid paper,People on the Beach at Trouville,,https://www.artic.edu/artworks/185819/people-on-the-beach-at-trouville
Fra_3265,Odilon Redon,"Lithograph in black on ivory China paper, laid down on white wove paper","On the Horizon the Angel of Certitude, and in the Somber Heaven a Questioning Eye, plate four from To Edgar Poe",,https://www.artic.edu/artworks/108629/on-the-horizon-the-angel-of-certitude-and-in-the-somber-heaven-a-questioning-eye-plate-four-from-to-edgar-poe
Fra_3266,Marcel Gromaire,Pen and black ink on cream wove paper,Untitled,,https://www.artic.edu/artworks/117483/untitled
Fra_3267,Marie Laurencin,"Etching in black, with additions of green, blue, red, and brown pencil on ivory wove paper",Dancers,,https://www.artic.edu/artworks/104303/dancers
Fra_3268,Henri-Simon Thomassin,"Etching, with engraving on off-white laid paper",Recruits Going to Join the Regiment,,https://www.artic.edu/artworks/193123/recruits-going-to-join-the-regiment
Fra_3269,Camille Pissarro,Graphite on light gray laid paper,Landscape in Montfoucault,,https://www.artic.edu/artworks/102693/landscape-in-montfoucault
Fra_3270,Henri de Toulouse-Lautrec,Color lithograph on ivory wove paper,The Passenger in Cabin 54—The Cruise,,https://www.artic.edu/artworks/67035/the-passenger-in-cabin-54-the-cruise
Fra_3271,Édouard Manet,Drypoint in brown on ivory wove paper,The Smoker II,,https://www.artic.edu/artworks/103107/the-smoker-ii
Fra_3272,Henri de Toulouse-Lautrec,Lithograph on ivory wove paper,"Caudieux at the Petit Casino, from Le Café-Concert",,https://www.artic.edu/artworks/7573/caudieux-at-the-petit-casino-from-le-cafe-concert
Fra_3273,Jacques Callot,Etching on paper,"The Two Pilgrims, plate three from The Beggars",,https://www.artic.edu/artworks/18017/the-two-pilgrims-plate-three-from-the-beggars
Fra_3274,Claude Mellan,Red and black chalk on cream laid paper,Mary Magdalene,,https://www.artic.edu/artworks/54963/mary-magdalene
Fra_3275,Odilon Redon,"Bi-fold portfolio cover with lithographed text and images front and back, printed in brick-red on blue-green wove paper","Portfolio cover, from To Edgar Poe",,https://www.artic.edu/artworks/79330/portfolio-cover-from-to-edgar-poe
Fra_3276,Jean Honoré Fragonard,Etching on ivory laid paper,"Satyr’s Family from Bacchanales, or Satyr’s Games","This set of four etchings may refer to ancient bas-reliefs Fragonard saw while visiting Rome with an important antiquarian, the Abbé de Saint Non (see 1926.453, .455, and .456). The size of the paired oval and rectangular reliefs—one or more of which might derive from ancient engraved cameos instead of large-scale sculptures—remains ambiguous, although hidden objects in the surrounding foliage suggest a large scale. Regardless of their source, the popularity of Fragonard’s printed reliefs reflected the taste for Neoclassicism in France at this time.",https://www.artic.edu/artworks/28683/satyr-s-family-from-bacchanales-or-satyr-s-games
Fra_3277,Camille Pissarro,Etching in dark brown on cream laid paper,Women Tossing the Hay,,https://www.artic.edu/artworks/28846/women-tossing-the-hay
Fra_3278,Henri Fantin-Latour,Lithograph in black on off-white China paper laid down on white wove paper,"Beatrice and Benedict, Act I: Nocturne, from Hector Berlioz’s Opera “Beatrice and Benedict (1862)”","Here Henri Fantin-Latour depicted a scene from Béatrice et Bénédict, Hector Berlioz’s 1862 opera version of Shakespeare’s Much Ado about Nothing. In this moody nighttime scene from the lighthearted opera, Héro and her maidservant, Ursule, discuss Héro’s love for the young Claudio. The moon is high in the sky, and the two young women are shrouded in darkness as they talk and embrace one another.",https://www.artic.edu/artworks/44124/beatrice-and-benedict-act-i-nocturne-from-hector-berlioz-s-opera-beatrice-and-benedict-1862
Fra_3279,Jean-Baptiste Pater,Oil on canvas,Love in the Open Air,,https://www.artic.edu/artworks/44770/love-in-the-open-air
Fra_3280,Marc Chagall,Etching and drypoint on buff Japanese paper,"Mother and Son, plate two from Mein Leben",,https://www.artic.edu/artworks/122780/mother-and-son-plate-two-from-mein-leben
Fra_3281,Victor Jean Adam,Lithograph in black on cream wove paper,Exchange of Ideas,,https://www.artic.edu/artworks/117973/exchange-of-ideas
Fra_3282,Camille Pissarro,"Graphite, with watercolor (recto), and graphite (verso), on cream wove paper",Peasant Woman (recto); Boy with a Fishing Pole (verso),,https://www.artic.edu/artworks/113886/peasant-woman-recto-boy-with-a-fishing-pole-verso
Fra_3283,Simon Vouet,"Black chalk and pastel, heightened with white chalk, on light brown laid paper, laid down on an eighteenth-century mount with framing lines",Portrait of a Young Woman with Pearl Earrings,In 1627 King Louis XIII called Vouet back from Italy with important painting and tapestry-design commissions. This work is one of a group of about 30 recently discovered small-format pastel portraits of the royal entourage made for the king’s amusement.,https://www.artic.edu/artworks/209865/portrait-of-a-young-woman-with-pearl-earrings
Fra_3284,Paul Gauguin,"End-grain boxwood block, with a commercially prepared gray ground, selectively inked in black printing ink","Maruru (Offerings of Gratitude), from the Noa Noa Suite",,https://www.artic.edu/artworks/36838/maruru-offerings-of-gratitude-from-the-noa-noa-suite
Fra_3285,Henri Matisse,Color pochoir with gouache on ivory wove paper,"The Codomas, from Jazz","In The Codomas, Matisse returns to the circus theme. The Codoma brothers perform their trapeze act above a net.",https://www.artic.edu/artworks/230700/the-codomas-from-jazz
Fra_3286,Le Corbusier (Charles-Édouard Jeanneret),"Watercolor, with pen and black ink and graphite on cream laid paper",Château de Fontainebleau,,https://www.artic.edu/artworks/17584/chateau-de-fontainebleau
Fra_3287,Honoré-Victorin Daumier,Oil on panel,Two Lawyers,,https://www.artic.edu/artworks/14569/two-lawyers
Fra_3288,Jean Louis André Théodore Géricault,"Graphite, on cream laid paper, perimeter mounted on cream wove paper",Two Boxers Facing Left,,https://www.artic.edu/artworks/59812/two-boxers-facing-left
Fra_3289,Jean François Millet,"Charcoal, on ivory laid paper",Sleeping Peasant,,https://www.artic.edu/artworks/82489/sleeping-peasant
Fra_3290,Pierre Bonnard,Lithograph in black on light gray laid paper,Woman Standing in her Bathtub,,https://www.artic.edu/artworks/81902/woman-standing-in-her-bathtub
Fra_3291,Marc Chagall,Etching and drypoint on cream Japanese paper,"House in Peskowatik, plate eight from Mein Leben",,https://www.artic.edu/artworks/81921/house-in-peskowatik-plate-eight-from-mein-leben
Fra_3292,Théodore Chassériau,"Etching, engraving, roulette and drypoint on ivory China paper, laid down on white wove paper","O Spartan dog, plate fifteen from Othello",,https://www.artic.edu/artworks/40780/o-spartan-dog-plate-fifteen-from-othello
Fra_3293,Jacques Philippe Le Bas,Engraving in black on cream laid paper,The Good Education,,https://www.artic.edu/artworks/202412/the-good-education
Fra_3294,Jean Baptiste Camille Corot,"Graphite, with stumping, on greenish ivory laid paper",Standing Male Nude,"This example of an académie (or study from the nude)—rare for Corot—has been identified as preparatory for The Burning of Sodom (1843–57; Metropolitan Museum of Art, New York). Corot intended this painting for the Salon of 1843 but continued to work on it until it was finally shown in 1857. The industrialist and collector Henri Rouart, a good friend of the artist Edgar Degas, acquired the work at Corot’s studio sale, and it was among 70 other Corots owned by Rouart.",https://www.artic.edu/artworks/203630/standing-male-nude
Fra_3295,Pierre Bonnard,"Brush and gray wash (recto), and brush and gray wash with touches of yellow and pink washes (verso), on ivory wove paper",Lady with a Hat (recto); Lady with Curly Hair (verso),,https://www.artic.edu/artworks/113665/lady-with-a-hat-recto-lady-with-curly-hair-verso
Fra_3296,Marc Chagall,Etching and drypoint on buff Japanese paper,"The Father’s Grave, plate 20 from Mein Leben",,https://www.artic.edu/artworks/122791/the-father-s-grave-plate-20-from-mein-leben
Fra_3297,Camille Pissarro,Graphite on buff wove paper (discolored to tan),Water Mills in Meaux,,https://www.artic.edu/artworks/103900/water-mills-in-meaux
Fra_3298,Paul Gauguin,"Wood-block print in black ink, with selective wiping, on pink wove paper (faded to pinkish tan)","L’univers est créé (The Universe Is Being Created), from the Noa Noa Suite",,https://www.artic.edu/artworks/159098/l-univers-est-cree-the-universe-is-being-created-from-the-noa-noa-suite
Fra_3299,Maurice Quentin de Latour,Black and white chalks with traces of blue and red pastels on greenish-brown paper,Portrait of M. Louis Silvestre,,https://www.artic.edu/artworks/8687/portrait-of-m-louis-silvestre
Fra_3300,Honoré-Victorin Daumier,Lithograph in black on white wove paper,"“- Oh, here you are….. what do you have there?….. - Let’s not talk about it…. we are having guests, and I just did my shopping,” plate 6 from Types Parisiens",,https://www.artic.edu/artworks/21049/oh-here-you-are-what-do-you-have-there-let-s-not-talk-about-it-we-are-having-guests-and-i-just-did-my-shopping-plate-6-from-types-parisiens
Fra_3301,Jean Dubuffet,Brush and black ink on ivory wove paper,"Profile, Head of a Man",,https://www.artic.edu/artworks/82454/profile-head-of-a-man
Fra_3302,Odilon Redon,Lithograph in brick red on light blue wove paper,"Cover/Frontispiece: verso of the second page, from To Edgar Poe",,https://www.artic.edu/artworks/79328/cover-frontispiece-verso-of-the-second-page-from-to-edgar-poe
Fra_3303,Jean François Millet,"Etching, with graphite additions and graphite sketch on verso, on ivory wove paper",Peasant Resting,,https://www.artic.edu/artworks/49741/peasant-resting
Fra_3304,Albert Bertrand,Heliogravure retouched extensively with etching and roulette in black on cream wove paper,The Streetwalker,,https://www.artic.edu/artworks/66146/the-streetwalker
Fra_3305,Henri Fantin-Latour,Lithograph in gray on ivory laid paper,"Love Poems, first plate",,https://www.artic.edu/artworks/44050/love-poems-first-plate
Fra_3306,Marie Philippe Coupin de La Couperie,Lithograph in black on ivory wove paper,Andromeda,,https://www.artic.edu/artworks/39956/andromeda
Fra_3307,Honoré-Victorin Daumier,Lithograph in black on white wove paper,"“- Oh, here you are….. what do you have there?….. - Let’s not talk about it…. we are having guests, and I just did my shopping,” plate 6 from Types Parisiens",,https://www.artic.edu/artworks/21049/oh-here-you-are-what-do-you-have-there-let-s-not-talk-about-it-we-are-having-guests-and-i-just-did-my-shopping-plate-6-from-types-parisiens
Fra_3308,Félix Teynard,Salted paper print,"First Pylon - French Inscription Carved on the Eastern Embrasure at Point H, Island of Fila (Philae)","Félix Teynard was one of several artists and scholars who flocked to Egypt to employ the new medium of photography to document ancient sites and complex hieroglyphics ripe for study. Originally trained as a civil engineer, he offered his services to the French Academy of Sciences in 1851, and by the end of that year he had set sail southward on the Nile. Between 1851 and 1852, Teynard made an extensive record of the Nile valley, ultimately producing 160 salted paper prints covering one thousand miles on the river. This photograph shows, along with hieroglyphics, a stone inscription made in March 1799 by Napoleonic troops after their defeat of local Egyptian forces. Others, presumably locals as well, had subsequently defaced the monument, and a French traveler had added one last layer of commentary before Teynard’s picture, incising in colonialist reply: “A PAGE OF HISTORY SHOULD NOT BE SULLIED.”",https://www.artic.edu/artworks/144599/first-pylon-french-inscription-carved-on-the-eastern-embrasure-at-point-h-island-of-fila-philae
Fra_3309,Georges Rouault,Color etching and aquatint on tan wove paper,"Bitter Lemon, plate three from Cirque de l’Étoile Filante",,https://www.artic.edu/artworks/122289/bitter-lemon-plate-three-from-cirque-de-l-etoile-filante
Fra_3310,Henri Cartier-Bresson,Gelatin silver print,"Portraits Taken Away in Truck, Indonesia",,https://www.artic.edu/artworks/189357/portraits-taken-away-in-truck-indonesia
Fra_3311,Achille Devéria,Black crayon on cream laid paper,Study,,https://www.artic.edu/artworks/113990/study
Fra_3312,Édouard Manet,"Etching, drypoint and retroussage inking in black on ivory chine, laid down on ivory wove paper (chine collé)",Phillip IV King of Spain,,https://www.artic.edu/artworks/103097/phillip-iv-king-of-spain
Fra_3313,Jean Dubuffet,"Gouache, with scratching and scraping, on dark tan wove paper, prepared with a white and colored gouache ground",The Country,,https://www.artic.edu/artworks/76063/the-country
