ids,artists,mediums,titles,descriptions,urls
jp_1694,Kawase Hasui,Color woodblock print; oban,"Yasugi Kiyomizu Temple, Izumo Province (Izumo, Yasugi Kiyomizu), from the series “Selection of Views of Japan (Nihon fukei senshu)”",,https://www.artic.edu/artworks/10455/yasugi-kiyomizu-temple-izumo-province-izumo-yasugi-kiyomizu-from-the-series-selection-of-views-of-japan-nihon-fukei-senshu
jp_1695,Utagawa Hiroshige,Color woodblcok print; oban,"Yokkaichi: The Junction of the Road to Ise Shrine at Hinaga Village (Yokkaichi, Hinagamura oiwake, Sangudo)—No. 44, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Reisho Tokaido",,https://www.artic.edu/artworks/18334/yokkaichi-the-junction-of-the-road-to-ise-shrine-at-hinaga-village-yokkaichi-hinagamura-oiwake-sangudo-no-44-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-reisho-tokaido
jp_1696,Katsukawa Shunsho,Color woodblock print; hosoban,"The Actor Nakayama Kojuro VI as Osada no Taro Kagemune (in Reality Hatcho Tsubute no Kiheiji), in the Guise of a Lamplighter of Gion Shrine, in Act Three from Part One of the Play Yukimotsu Take Furisode Genji (Snow-Covered Bamboo: Genji in Long Sleeves), Performed at the Nakamura Theater from the First Day of the Eleventh Month, 1785",,https://www.artic.edu/artworks/12727/the-actor-nakayama-kojuro-vi-as-osada-no-taro-kagemune-in-reality-hatcho-tsubute-no-kiheiji-in-the-guise-of-a-lamplighter-of-gion-shrine-in-act-three-from-part-one-of-the-play-yukimotsu-take-furisode-genji-snow-covered-bamboo-genji-in-long-sleeves-performed-at-the-nakamura-theater-from-the-first-day-of-the-eleventh-month-1785
jp_1697,Yamaguchi Gen,Color woodblock print,A Tacit Agreement,"The colors and therefore the relationship of the shapes to the background differ dramatically in this image. In this print, the pattern that was produced by rubbing the paper against the woodblock displays vertical strokes; in the other print, the effect is more akin to cross-hatching.",https://www.artic.edu/artworks/130209/a-tacit-agreement
jp_1698,Katsushika Hokusai,Color woodblock prints; horizontal koban,"Kannon Temple (Kannon), from the series Dutch-style Pictures: Eight Views of Edo (Oranda gakyo Edo hakkei)",,https://www.artic.edu/artworks/154253/kannon-temple-kannon-from-the-series-dutch-style-pictures-eight-views-of-edo-oranda-gakyo-edo-hakkei
jp_1699,Katsushika Hokusai,Color woodblock print; chuban,"Maisaka, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)”",,https://www.artic.edu/artworks/2962/maisaka-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi
jp_1700,Utagawa Kuniyoshi,Color woodblock prints; oban triptych,The Young Yoshitsune defeats Benkei at Gojo Bridge,"Minamoto no Yoshitsune is one of the most famous samurai in Japanese history. A real warrior from the 12th century, Yoshitsune became a legendary figure that featured in folktales, such as one recounting how as a young man he defeated the giant Benkei at Gojō Bridge in Kyoto. This dramatic triptych features the eight goblins, or tengu, who aided Yoshitsune in this battle, including the tengu king, Sōjōbō, who was said to have taught Yoshitsune swords-manship. He can be seen at the top of the center panel, dressed as a Buddhist monk. The young warrior himself is perched on the edge of the bridge railing while the goblins subdue the giant.",https://www.artic.edu/artworks/49141/the-young-yoshitsune-defeats-benkei-at-gojo-bridge
jp_1701,Suzuki Harunobu,Color woodblock print; chuban yoko-e,"The Evening Mistress at Ueno (Ueno no bansho), from the series “Eight Fashionable Views of Edo (Furyu Edo hakkei)”",,https://www.artic.edu/artworks/18868/the-evening-mistress-at-ueno-ueno-no-bansho-from-the-series-eight-fashionable-views-of-edo-furyu-edo-hakkei
jp_1702,Saito Kiyoshi,Color woodblock print; edition 12/50,"Gate, Nagasaki",,https://www.artic.edu/artworks/5012/gate-nagasaki
jp_1703,Katsushika Hokusai,Color woodblock prints with metallic pigments; surimono shikishiban triptych,"Komagata Hall and O-umaya River Bank, from the series “A Selection of Horses (Uma zukushi)”",,https://www.artic.edu/artworks/86979/komagata-hall-and-o-umaya-river-bank-from-the-series-a-selection-of-horses-uma-zukushi
jp_1704,Katsushika Hokusai,"Color woodblock print; ebangire, surimono",The Peony Show,,https://www.artic.edu/artworks/24855/the-peony-show
jp_1705,Katsushika Hokusai,Color woodblock print with metallic pigments; surimono shikishiban,"The Toy Seller, illustration for The Fresh-Water Clam (Shijimigai), from the series “A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)”",,https://www.artic.edu/artworks/23546/the-toy-seller-illustration-for-the-fresh-water-clam-shijimigai-from-the-series-a-matching-game-with-genroku-period-poem-shells-genroku-kasen-kai-awase
jp_1706,Watanabe Shozaburo (Publisher),Color woodblock print; oban,Geese,,https://www.artic.edu/artworks/2709/geese
jp_1707,Munakata Shikô,Woodblock print,Bird and Fox,,https://www.artic.edu/artworks/58548/bird-and-fox
jp_1708,Suzuki Harunobu,Color woodblock print; chuban,Casting a curse at the hour of the ox (ushi no koku mairi),,https://www.artic.edu/artworks/20805/casting-a-curse-at-the-hour-of-the-ox-ushi-no-koku-mairi
jp_1709,Hamada Shôji,Stoneware,Incense box,,https://www.artic.edu/artworks/154472/incense-box
jp_1710,Katsushika Hokusai,Color woodblock print; chuban,"Kanagawa, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)”",,https://www.artic.edu/artworks/2892/kanagawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi
jp_1711,Tōshūsai Sharaku,Color woodblock print; aiban,"Omiya Kinsha (The actor Nakayama Tomisaburo I as Ohide, wife of Sazanami Tatsugoro [actually Teriha, younger sister of Abe no Sadato])",,https://www.artic.edu/artworks/87541/omiya-kinsha-the-actor-nakayama-tomisaburo-i-as-ohide-wife-of-sazanami-tatsugoro-actually-teriha-younger-sister-of-abe-no-sadato
jp_1712,,"Pair of six-panel screens; ink, colors, and gold on paper",Millet Fields under Sun and Moon,"<BIG>右隻には、太陽の明るい日差しの下、粟畑が描かれており、その葉は鮮やかな緑青の絵の具で彩られている。一方、左隻には、月光の下、葉は褐色となって寄りあっている。この屏風は、印章・落款を欠くが、野辺の草木類を緻密に描いた、土佐派の絵師によるものであろう。粟の穂先には、胡粉で細かに白く点じられている。もし、この屏風を、畳上で囲われて鑑賞したならば、双方の穂波が心地よい毛布のように見えるだろう。屏風に太陽と月を対に表わすことは、既に数百年前より行われており、仏教、道教、神道と関連付けられている。しかし、この作品のように、穀物との組み合わせは、16世紀に入ってからのことで、恐らく、当時、農耕技術や品種改良などにより、農作物が増産したことに関係するのであろう。</BIG>Washed in bright sunlight on the right, a field of millet is adorned with leaves painted with a vibrant green malachite, while on the left the browned leaves of the plants nestle together under the moonlight.Lacking both a signature and any identifying seals, these screens are likely the work of an artist from the Tosa school of painting, who, although unknown to us today, was highly accurate in his botanical rendering of the fields. Tiny white dots of shell-white pigment (gofun) form a patterned surface across the full heads of grain. Viewers who sat on tatami mats surrounded by these screens would have felt as if the billowing mass of each field was like a comfortable blanket that they could pull over themselves at night.The pairing of the sun and the moon on screens dates back several centuries and carries Buddhist, Daoist, and Shinto associations. But its combination with edible grains, as seen here, is a 16th-century innovation that is perhaps the result of improved farming technologies and seed strains that caused agricultural yields to increase.Rotation 2: August 15-September 27, 2009",https://www.artic.edu/artworks/75068/millet-fields-under-sun-and-moon
jp_1713,Ishikawa Toyonobu,Color woodblock print (benizuri-e); hashira-e,Praying for Rain Komachi (Amagoi Komachi),,https://www.artic.edu/artworks/23293/praying-for-rain-komachi-amagoi-komachi
jp_1714,Utagawa Toyohiro,"Hanging scroll; ink, colors and gold pigment on silk",Beauty at the Mimeguri Shrine,"This fashionable woman is enjoying a cool evening by the Mimeguri Shrine, located on an embankment of the Sumida River, which flows through central Tokyo. Her clothing advertises her sophistication: a chic lightweight black kimono that reveals the colors of her robes underneath, with a complementary obi (sash). Toyohiro was a second-generation artist of the Utagawa School, the most prominent painters of ukiyo-e, or “floating world” pictures. The phrase “floating world” describes a way of life in premodern Japanese cities (17th–19th centuries) that celebrated enjoyment in fleeting pleasures such as art, beauty, and fashion.",https://www.artic.edu/artworks/32132/beauty-at-the-mimeguri-shrine
jp_1715,Ichirakutei Eisui,Color woodblock print; oban,"The Courtesan Hanahito of the Ogiya and attendants Sakura and Momiji, from the series “Beauties of the Five Festivals (Bijin gosekku)”",,https://www.artic.edu/artworks/44284/the-courtesan-hanahito-of-the-ogiya-and-attendants-sakura-and-momiji-from-the-series-beauties-of-the-five-festivals-bijin-gosekku
jp_1716,Kamisaka Sekka,Color woodblock print,"Fishing Village, from the series “A World of Things (Momoyogusa)”",,https://www.artic.edu/artworks/127731/fishing-village-from-the-series-a-world-of-things-momoyogusa
jp_1717,Utagawa Hiroshige,Color woodblock print; otanzaku,A Lion Training a Cub,,https://www.artic.edu/artworks/26023/a-lion-training-a-cub
jp_1718,Kubo Shunman,Color woodblock print; oban triptych,Returning from a Poetry Gathering,,https://www.artic.edu/artworks/77390/returning-from-a-poetry-gathering
jp_1719,Isoda Koryusai,Color woodblock print; chuban,Girl Playing a Prank on a Young Man who is Napping,,https://www.artic.edu/artworks/21315/girl-playing-a-prank-on-a-young-man-who-is-napping
jp_1720,Suzuki Harunobu,Color woodblock print; hashira-e,"The Jewel River of Bush Clovers (Hagi no Tamagawa), from the series “Six Jewel Rivers in Popular Customs (Fuzoku Mu Tamagawa)”",,https://www.artic.edu/artworks/7529/the-jewel-river-of-bush-clovers-hagi-no-tamagawa-from-the-series-six-jewel-rivers-in-popular-customs-fuzoku-mu-tamagawa
jp_1721,Okumura Masanobu,"Hand-colored woodblock print; oban, sumizuri-e",A Floating World Version of Saigyo at the Village of Eguchi (Ukiyo Saigyo Eguchi no sato),,https://www.artic.edu/artworks/44106/a-floating-world-version-of-saigyo-at-the-village-of-eguchi-ukiyo-saigyo-eguchi-no-sato
jp_1722,Suzuki Harunobu,Color woodblock print; chuban,Girl Boarding a Boat,,https://www.artic.edu/artworks/20931/girl-boarding-a-boat
jp_1723,Yoshida Hiroshi,Color woodblock print,A Little Temple Gate,,https://www.artic.edu/artworks/197017/a-little-temple-gate
jp_1724,Utagawa Hiroshige,Color woodblock print; chutanzaku,"Sojo Henjo, from the series “One Hundred Satirical Poems (Kyoka neboke hyakushu)”",,https://www.artic.edu/artworks/6469/sojo-henjo-from-the-series-one-hundred-satirical-poems-kyoka-neboke-hyakushu
jp_1725,Utagawa Hiroshige,Color woodblock print; oban,"Shono: Driving Rain (Shono hakuu), from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi no uchi),” also known as the Hoeido Tokaido",,https://www.artic.edu/artworks/130691/shono-driving-rain-shono-hakuu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-no-uchi-also-known-as-the-hoeido-tokaido
jp_1726,Ito Shinsui,Color woodblock print,"Cotton Kimono, from the series “New Twelve Images of Modern Beauties”",,https://www.artic.edu/artworks/86567/cotton-kimono-from-the-series-new-twelve-images-of-modern-beauties
jp_1727,Chôbunsai Eishi,Color woodblock print; oban,Beauties Parodying the Seven Sages - A Selection of Younger Courtesans (Shichi kenjin yatsushi bijin shinzo zoroe): Momiji of the Echizenya,,https://www.artic.edu/artworks/24138/beauties-parodying-the-seven-sages-a-selection-of-younger-courtesans-shichi-kenjin-yatsushi-bijin-shinzo-zoroe-momiji-of-the-echizenya
jp_1728,Okumura Masanobu,"Hand-colored woodblock print; hosoban, urushi-e","The Actor Ichikawa Danjuro II as Ike no Shoji in the play “Oguri Choseiden,” performed at the Nakamura Theater in the eleventh month, 1725",,https://www.artic.edu/artworks/19464/the-actor-ichikawa-danjuro-ii-as-ike-no-shoji-in-the-play-oguri-choseiden-performed-at-the-nakamura-theater-in-the-eleventh-month-1725
jp_1729,Suzuki Harunobu,"Color woodblock print; uncut double hosoban, benizuri-e",Kogo no Tsubone and Minamoto no Nakakuni,,https://www.artic.edu/artworks/21976/kogo-no-tsubone-and-minamoto-no-nakakuni
jp_1730,Torii Kiyonaga,"Color woodblock print; hosoban, benizuri-e","Nakamura Tomijuro I as a Female Fox in the Scene from the Play, Chigo Torii Tobiiri Gitsune (Nakamura Tomijuro no Hyuga no kuni Ubagatake no megitsune)",,https://www.artic.edu/artworks/22513/nakamura-tomijuro-i-as-a-female-fox-in-the-scene-from-the-play-chigo-torii-tobiiri-gitsune-nakamura-tomijuro-no-hyuga-no-kuni-ubagatake-no-megitsune
jp_1731,Shinagawa Takumi,Pastel,Head of Christ,,https://www.artic.edu/artworks/14164/head-of-christ
jp_1732,Yamaguchi Gen,Woodblock print,Human Beings,,https://www.artic.edu/artworks/45716/human-beings
jp_1733,Kawase Hasui,Color woodblock print,"Pagoda at Honmon Temple, Ikegami (Ikegami Honmonji no to)",,https://www.artic.edu/artworks/197275/pagoda-at-honmon-temple-ikegami-ikegami-honmonji-no-to
jp_1734,Kawai Kanjirô,Glazed stoneware,Bottle,,https://www.artic.edu/artworks/118790/bottle
jp_1735,Katsushika Hokusai,Color woodblock print; horizontal koban,"Night Rain at Karasaki (Karasaki no yoru no ame), from the series Eight Views of Omi in Etching Style (Doban Omi hakkei)",,https://www.artic.edu/artworks/57284/night-rain-at-karasaki-karasaki-no-yoru-no-ame-from-the-series-eight-views-of-omi-in-etching-style-doban-omi-hakkei
jp_1736,Utagawa Kunimasa,Color woodblock print; oban,Ichikawa Omezo,,https://www.artic.edu/artworks/86969/ichikawa-omezo
jp_1737,Torii Kiyonaga,Color woodblock print; oban,"Ise watching a flock of geese, from an untitled series of court ladies",,https://www.artic.edu/artworks/64410/ise-watching-a-flock-of-geese-from-an-untitled-series-of-court-ladies
jp_1738,Suzuki Harunobu,Color woodblock print; chuban,"The Jewel River at Ide (Ide no Tamagawa), from an untitled series of Six Jewel Rivers",,https://www.artic.edu/artworks/20847/the-jewel-river-at-ide-ide-no-tamagawa-from-an-untitled-series-of-six-jewel-rivers
jp_1739,Kawase Hasui,Color woodblock print; oban,"Spring Snow at Kiyomizu Temple, Kyoto (Haru no yuki [Kyoto Kiyomizu])",,https://www.artic.edu/artworks/197316/spring-snow-at-kiyomizu-temple-kyoto-haru-no-yuki-kyoto-kiyomizu
jp_1740,Katsushika Hokusai,Color woodblock print with metallic pigments; surimono shikishiban,"Village on the Yoshino River, illustration for The Brocade Shell (Nishiki-gai), from the series “A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)”",,https://www.artic.edu/artworks/23538/village-on-the-yoshino-river-illustration-for-the-brocade-shell-nishiki-gai-from-the-series-a-matching-game-with-genroku-period-poem-shells-genroku-kasen-kai-awase
jp_1741,Utagawa Hiroshige,Color woodblock print; chuban,"Hodogaya, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Tokaido with Poem (Kyoka iri Tokaido)",,https://www.artic.edu/artworks/4290/hodogaya-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-tokaido-with-poem-kyoka-iri-tokaido
jp_1742,,Lacquer,Inro Case,,https://www.artic.edu/artworks/88275/inro-case
jp_1743,,"Silk, warp-float faced 7:1 satin weave; patterned with impressed gold leaf; lined with silk, plain weave; dyed with beni, safflower",Surihaku (Noh Costume),,https://www.artic.edu/artworks/88783/surihaku-noh-costume
jp_1744,Katsukawa Shunsho,Color woodblock print; hosoban; left sheet of diptych,"The Actor Ichikawa Danjuro V as a Stone Image of Fudo Myoo in the Play Kitekaeru Nishiki no Wakayaka, Performed at the Nakamura Theater in the Eleventh Month, 1780",,https://www.artic.edu/artworks/22085/the-actor-ichikawa-danjuro-v-as-a-stone-image-of-fudo-myoo-in-the-play-kitekaeru-nishiki-no-wakayaka-performed-at-the-nakamura-theater-in-the-eleventh-month-1780
jp_1745,Tōshūsai Sharaku,Color woodblock print; hosoban,The actor Ichikawa Danjuro VI as Fuwa no Bansaku,,https://www.artic.edu/artworks/18873/the-actor-ichikawa-danjuro-vi-as-fuwa-no-bansaku
jp_1746,Totoya Hokkei,Color woodblock print with metallic pigments; surimono shikishiban,The Theater Outing,,https://www.artic.edu/artworks/23603/the-theater-outing
jp_1747,Aoyama Masaharu,Color woodblock print,A Minkan at Night,,https://www.artic.edu/artworks/196918/a-minkan-at-night
jp_1748,Katsushika Hokusai,Color woodblock print,Enoshima,,https://www.artic.edu/artworks/33222/enoshima
jp_1749,Utagawa Hiroshige,Color woodblock print; ōban,"New Year’s Eve Fox Fires at the Changing Tree (Ōji shozoku enoki omisoka no kitsunebi), from the series One Hundred Famous Views of Edo (Meisho Edo hyakkei)","Unlike most prints by Utagawa Hiroshige, this work is based on folklore. Japanese tradition holds that on New Year’s Eve, foxes gather at a specific tree near the Oji Inari Shrine in preparation for a visit to the site. On the way there, the foxes produce distinctive flames from their mouths that the local farmers can use to predict the crops of the coming year. The artist incorporated many different shades of gray to set off the barely visible fires coming from some 60 foxes approaching the shrine. Their flickering light is echoed by stars visible through the bare branches of the Changing Tree, which survives to this day.",https://www.artic.edu/artworks/26617/new-year-s-eve-fox-fires-at-the-changing-tree-%C5%8Dji-shozoku-enoki-omisoka-no-kitsunebi-from-the-series-one-hundred-famous-views-of-edo-meisho-edo-hyakkei
jp_1750,Takahashi Hiroaki (Shotei),Color woodblock print,Spring Snow (Shunsetsu),,https://www.artic.edu/artworks/13336/spring-snow-shunsetsu
jp_1751,Tōshūsai Sharaku,"Color woodblock print; hosoban, nishiki-e","The Actor Nakayama Tomisaburo I as Lady Tsukuba, Wife of Yoshioki (Shodai Nakayama Tomisaburo no Yoshioki Midai Tsukuba Gozen)",,https://www.artic.edu/artworks/86931/the-actor-nakayama-tomisaburo-i-as-lady-tsukuba-wife-of-yoshioki-shodai-nakayama-tomisaburo-no-yoshioki-midai-tsukuba-gozen
jp_1752,Katsukawa Shunsho,Color woodblock print; hosoban; right sheet of diptych (?),"The Actor Ichikawa Monnosuke II as Shinokobe Shoji Yukihira in the Play Gohiiki Kanjincho, Performed at the Nakamura Theater in the Eleventh Month, 1773",,https://www.artic.edu/artworks/12719/the-actor-ichikawa-monnosuke-ii-as-shinokobe-shoji-yukihira-in-the-play-gohiiki-kanjincho-performed-at-the-nakamura-theater-in-the-eleventh-month-1773
jp_1753,Isoda Koryusai,Color woodblock print; chuban,A Courtesan and Her Attendant Using Mirrors to Identify a Mendicant Monk,,https://www.artic.edu/artworks/21317/a-courtesan-and-her-attendant-using-mirrors-to-identify-a-mendicant-monk
jp_1754,Katsushika Hokusai,Color woodblock print with metallic pigments; surimono shikishiban,"Recycling Paper, illustration for The Fulling-block Shell (Kinuta gai), from the series “A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)”",,https://www.artic.edu/artworks/81192/recycling-paper-illustration-for-the-fulling-block-shell-kinuta-gai-from-the-series-a-matching-game-with-genroku-period-poem-shells-genroku-kasen-kai-awase
jp_1755,Katsushika Hokusai,Color woodblock print,Women and Children Viewing the Fireworks,,https://www.artic.edu/artworks/24478/women-and-children-viewing-the-fireworks
jp_1756,Onchi Kōshirō,Color woodblock print,Japan 1947: Caricature Number One,,https://www.artic.edu/artworks/87221/japan-1947-caricature-number-one
jp_1757,Katsukawa Shunsho,Color woodblock print; chuban,Act Eight: Bridal Journey from the play Chushingura (Treasury of Loyal Retainers),,https://www.artic.edu/artworks/36100/act-eight-bridal-journey-from-the-play-chushingura-treasury-of-loyal-retainers
jp_1758,Torii Kiyonaga,Color woodblock print; oban diptych,"An outing at Hagidera, from the series “A Brocade of Eastern Manners (Fuzoku Azuma no nishiki)”",,https://www.artic.edu/artworks/21600/an-outing-at-hagidera-from-the-series-a-brocade-of-eastern-manners-fuzoku-azuma-no-nishiki
jp_1759,Katsukawa Shunkо̄,Color woodblock print; hosoban,"The Actor Onoe Matsusuke I as a Mendicant Monk (Gannin Bozu) in the Play Keisei Ide no Yamabuki, Performed at the Nakamura Theater in the Fifth Month, 1787",,https://www.artic.edu/artworks/22202/the-actor-onoe-matsusuke-i-as-a-mendicant-monk-gannin-bozu-in-the-play-keisei-ide-no-yamabuki-performed-at-the-nakamura-theater-in-the-fifth-month-1787
jp_1760,Chôbunsai Eishi,Color woodblock print; oban,Nanamachi of the Yotsumeya with Attendants Sumano and Akashi,,https://www.artic.edu/artworks/24115/nanamachi-of-the-yotsumeya-with-attendants-sumano-and-akashi
jp_1761,Kawase Hasui,Color woodblock print,"A Farmhouse in Autumn, Ayashi, Miyagi Prefecture (Noka no aki (Miyagi ken Ayashi))",,https://www.artic.edu/artworks/197199/a-farmhouse-in-autumn-ayashi-miyagi-prefecture-noka-no-aki-miyagi-ken-ayashi
jp_1762,Yoshida Hiroshi,Color woodblock print,A Window in Fatehpur-Sikri from the series “India and Southeast Asia”,,https://www.artic.edu/artworks/196988/a-window-in-fatehpur-sikri-from-the-series-india-and-southeast-asia
jp_1763,Utagawa Hiroshige,Color woodblock print; oban,"Akasaka—No. 37, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Reisho Tokaido",,https://www.artic.edu/artworks/18314/akasaka-no-37-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-reisho-tokaido
jp_1764,Utagawa Toyokuni I,Color woodblock print; oban,"Yamatoya: Bando Mitsugoro II as Ishii Genzo, from the series “Portraits of Actors on Stage (Yakusha butai no sugata-e)”",,https://www.artic.edu/artworks/24244/yamatoya-bando-mitsugoro-ii-as-ishii-genzo-from-the-series-portraits-of-actors-on-stage-yakusha-butai-no-sugata-e
jp_1765,Utagawa Toyokuni I,Color woodblock print; oban,Nakayama Tomisaburo. Dressed as a Woman Wearing a Towel on Her Head,,https://www.artic.edu/artworks/24262/nakayama-tomisaburo-dressed-as-a-woman-wearing-a-towel-on-her-head
jp_1766,Hiratsuka Un'ichi,Woodblock print,"Obaiin Garden at Daitokuji Temple, Kyoto",,https://www.artic.edu/artworks/184570/obaiin-garden-at-daitokuji-temple-kyoto
jp_1767,Katsushika Hokusai,Color woodblock print; oban,"In the Mountains of Totomi Province (Totomi sanchu), from the series “Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)”",,https://www.artic.edu/artworks/87016/in-the-mountains-of-totomi-province-totomi-sanchu-from-the-series-thirty-six-views-of-mount-fuji-fugaku-sanjurokkei
jp_1768,Katsushika Hokusai,"Color woodblock prints with metallic pigments; shikishiban, surimono",Mount Fuji from Lake Ashi in Hakone,,https://www.artic.edu/artworks/23555/mount-fuji-from-lake-ashi-in-hakone
jp_1769,Utagawa Hiroshige,Color woodblock print; chuban,"The Sagami River (Sagamigawa), from the series “Thirty-six Views of Mount Fuji (Fuji sanjurokkei)”",,https://www.artic.edu/artworks/19004/the-sagami-river-sagamigawa-from-the-series-thirty-six-views-of-mount-fuji-fuji-sanjurokkei
jp_1770,Chôbunsai Eishi,Color woodblock print; oban triptych,"Momiji no ga, from the series “A Fashionable Parody of the Tale of Genji (Furyu yatsushi Genji)”",,https://www.artic.edu/artworks/21706/momiji-no-ga-from-the-series-a-fashionable-parody-of-the-tale-of-genji-furyu-yatsushi-genji
jp_1771,Hiratsuka Un'ichi,Watercolor on shikishi board,"Dogwood Camellia, from a set of three flowers",,https://www.artic.edu/artworks/188893/dogwood-camellia-from-a-set-of-three-flowers
jp_1772,Fujinuma Noboru,Bamboo,Wildflower Basket (Yaso kago),,https://www.artic.edu/artworks/198698/wildflower-basket-yaso-kago
jp_1773,Utagawa Hiroshige,Color woodblock print; oban,"Autumn Moon at Ishiyama (Ishiyama shugetsu), from the series “Eight Views of Omi (Omi hakkei no uchi)”",,https://www.artic.edu/artworks/25239/autumn-moon-at-ishiyama-ishiyama-shugetsu-from-the-series-eight-views-of-omi-omi-hakkei-no-uchi
jp_1774,Utagawa Hiroshige,Color woodblock print; chu-tanzaku,"Matsuchi Hill seen from the Sumida River in the Eastern Capital (Toto Sumidagawa Matsuchiyama), from an untitled series of views of the provinces",,https://www.artic.edu/artworks/25015/matsuchi-hill-seen-from-the-sumida-river-in-the-eastern-capital-toto-sumidagawa-matsuchiyama-from-an-untitled-series-of-views-of-the-provinces
jp_1775,Utagawa Toyokuni I,Color woodblock print; chuban,"The Eighth Month (Hachi gatsu), from the series “Fashionable Twelve Months (Furyu junikagetsu)”",,https://www.artic.edu/artworks/24364/the-eighth-month-hachi-gatsu-from-the-series-fashionable-twelve-months-furyu-junikagetsu
jp_1776,Suzuki Harunobu,Color woodblock print; chuban,The Hobby Horse,,https://www.artic.edu/artworks/20936/the-hobby-horse
jp_1777,Katsushika Hokusai,Color woodblock print,Ochanomizu in Kanda Mojin Shrine,,https://www.artic.edu/artworks/152840/ochanomizu-in-kanda-mojin-shrine
jp_1778,Katsushika Hokusai,Color woodblock print with metallic pigments; surimono shikishiban,The Fishermen of Katase Hauling in Their Nets: The Purple Shell (Murasakigai),,https://www.artic.edu/artworks/81198/the-fishermen-of-katase-hauling-in-their-nets-the-purple-shell-murasakigai
jp_1779,,"Silk; plain weave, embroidered and appliqued with silk and gilt-paper-strip-wrapped silk; silk cord and tassels",Kesa,"Scattered across the off-white expanse of silk in this kesa are multiple versions of colorful embroidered peacocks, peonies, and scepters, which once served as a symbol of authority in connection with Chinese Buddhism. Much of the embroidery and appliqued gold crosses seams, indicating that the panel was completely assembled before the embroidery work began.",https://www.artic.edu/artworks/5558/kesa
jp_1780,Isoda Koryusai,Color woodblock print; hashira-e,Young Woman with Umbrella Walking in Snow,,https://www.artic.edu/artworks/23059/young-woman-with-umbrella-walking-in-snow
jp_1781,Ippitsusai Buncho,Color woodblock print; hosoban,"The Actor Segawa Kikunojo II as the Courtesan Maizuru in the Play Furisode Kisaragi Soga (Soga of the Long, Hanging Sleeves in the Second Month), Performed at the Ichimura Theater from the Twentieth Day of the Second Month, 1772",,https://www.artic.edu/artworks/22329/the-actor-segawa-kikunojo-ii-as-the-courtesan-maizuru-in-the-play-furisode-kisaragi-soga-soga-of-the-long-hanging-sleeves-in-the-second-month-performed-at-the-ichimura-theater-from-the-twentieth-day-of-the-second-month-1772
jp_1782,Shigetoshi,Color woodblock print; oban,Picture of a Sumo Wrestling Match in Yokohama (Yokohama sumo no zu),,https://www.artic.edu/artworks/32453/picture-of-a-sumo-wrestling-match-in-yokohama-yokohama-sumo-no-zu
jp_1783,Tsugouharu Foujita,"Pen and black ink, with graphite wash and erasing on cream Japanese paper",Head of a Young Woman,,https://www.artic.edu/artworks/46202/head-of-a-young-woman
jp_1784,Fujinuma Noboru,Bamboo,Lotus (Ren),,https://www.artic.edu/artworks/198689/lotus-ren
jp_1785,Kawai Kanjirô,Glazed stoneware,Teabowl,,https://www.artic.edu/artworks/185733/teabowl
jp_1786,Utagawa Hiroshige,Color woodblock print; oban,"Red Maple Trees at the Tsuten Bridge (Tsutenkyo no momiji), from the series “Famous Places in Kyoto (Kyoto meisho no uchi)”",,https://www.artic.edu/artworks/25330/red-maple-trees-at-the-tsuten-bridge-tsutenkyo-no-momiji-from-the-series-famous-places-in-kyoto-kyoto-meisho-no-uchi
jp_1787,Katsukawa Shun'ei,Color woodblock print; oban,Act Five: Yamazaki Highway from the play Kanadehon Chushingura,,https://www.artic.edu/artworks/87455/act-five-yamazaki-highway-from-the-play-kanadehon-chushingura
jp_1788,Chôbunsai Eishi,Page from a color woodblock-printed volume,"The Poetess Gishumon-in no Tango, from the series The Thirty-six Immortal Women Poets (Nishikizuri onna sanjurokkasen)",,https://www.artic.edu/artworks/34969/the-poetess-gishumon-in-no-tango-from-the-series-the-thirty-six-immortal-women-poets-nishikizuri-onna-sanjurokkasen
jp_1789,Takamura Kо̄un,Wood with polychromy,Transom panels (ramma) from the Phoenix Pavilion (Hooden),,https://www.artic.edu/artworks/46181/transom-panels-ramma-from-the-phoenix-pavilion-hooden
