ids,artists,mediums,titles,descriptions,urls
usa_2023,Roy Lichtenstein,"Screenprint on four-ply board, with iridescent silver Mylar, tipped onto composition board","Landscape 7, from Ten Landscapes",,https://www.artic.edu/artworks/151533/landscape-7-from-ten-landscapes
usa_2024,Ivan Albright,Watercolor and gouache on paper,Michigan Summer Days,,https://www.artic.edu/artworks/64329/michigan-summer-days
usa_2025,James Bishop,Oil on canvas,Avant le jour,,https://www.artic.edu/artworks/193425/avant-le-jour
usa_2026,Bruce Davidson,Gelatin silver print,"Three Girls and Boy in a Room; Boy and Girl Kissing in Another Room, from the series “Brooklyn Gang”",,https://www.artic.edu/artworks/13802/three-girls-and-boy-in-a-room-boy-and-girl-kissing-in-another-room-from-the-series-brooklyn-gang
usa_2027,Mary Cassatt,Charcoal and graphite on cream (discolored) wove paper,Maternal Caress,,https://www.artic.edu/artworks/7222/maternal-caress
usa_2028,Bolton Brown,Lithograph on paper,The Crooked Tree,,https://www.artic.edu/artworks/5107/the-crooked-tree
usa_2029,Philip-Lorca DiCorcia,Chromogenic print,"Ike Cole, 38 Years Old, Los Angeles, California, $25, from the series “Hustlers”",,https://www.artic.edu/artworks/195707/ike-cole-38-years-old-los-angeles-california-25-from-the-series-hustlers
usa_2030,Irving Penn,Platinum-palladium print,"Collapse, New York",,https://www.artic.edu/artworks/144766/collapse-new-york
usa_2031,Robert Riger,Chromogenic print,Racehorse: The Jockeys - Eddie Arcaro,"An illustrator, photographer, cinematographer, and television director, Robert Riger was one of the most acclaimed visual interpreters of sports in his day. Hugh Edwards championed his work, mounting two shows of his photographs (on football, in 1962, and the racetrack, in 1964) and hosting a massive exhibition, Man in Sport, organized by Riger. This photograph is from the racetrack series, which showcased horses, trainers, jockeys, and owners; the museum acquired 20 of these the year that they were shown. Edwards praised Riger’s “abstracts of rounded and rhythmical gesture,” demonstrated here as the horse’s legs blur in motion while the jockey remains forever concentrated and stilled.",https://www.artic.edu/artworks/20760/racehorse-the-jockeys-eddie-arcaro
usa_2032,Winslow Homer,Wood engraving on paper,“Snap-the-Whip”,,https://www.artic.edu/artworks/158249/snap-the-whip
usa_2033,Irving Penn,Gelatin silver print,"Spencer Tracy, New York",,https://www.artic.edu/artworks/144794/spencer-tracy-new-york
usa_2034,Timothy Cole,Wood engraving on paper,Lady Weighing Pearls,,https://www.artic.edu/artworks/96620/lady-weighing-pearls
usa_2035,Ivan Albright,Oil on hardboard,Self-Portrait (No. 5),"In 1981 Albright began a series of drawn and painted self-portraits at the invitation of the Galleria degli Uffizi, Florence, which for four centuries has collected other significant examples of this motif. For the next two years, ending with his death in 1983, the artist, energized by this great honor, created around 24 small self-portraits in various media, a series that constitutes a summation of his vision and technical prowess.",https://www.artic.edu/artworks/104263/self-portrait-no-5
usa_2036,George Pearse Ennis,"Watercolor over graphite, with touches of charcoal, on ivory watercolor paper","The Humber Mouth, Newfoundland",,https://www.artic.edu/artworks/14709/the-humber-mouth-newfoundland
usa_2037,Christopher Wool,Alkyd and acrylic on aluminum,Trouble,"Christopher Wool’s compositions explore the intersection between signage and language, pattern and decoration. His painting method involves the use of commercially produced stamps, screens, rollers, and stencils to ironically achieve “allover” surfaces. In 1987 he began making “word paintings,” canvases consisting of single words and phrases—often with irregular spacing and line breaks—in block letters with visible drips and other handmade imperfections. Trouble belongs to a series of paintings of pointedly four-letter words, such as fear, riot, and amok, in which Wool stacked the letters two by two. Here the vowels have been deleted, shortening trouble to optimize its graphic, visual impact. Wool’s paintings are typically black-and-white; this variation is thus unique within the artist’s practice.",https://www.artic.edu/artworks/198567/trouble
usa_2038,James McNeill Whistler,"Etching, with drypoint cancellation, in black ink on ivory laid paper","Auguste Delâtre, Printer",,https://www.artic.edu/artworks/15432/auguste-delatre-printer
usa_2039,Alfred Stieglitz,Gelatin silver print,The Steerage,"Alfred Stieglitz shot this photograph in 1907, during a voyage by ocean liner to Europe; it was years, however, before he and others in his circle came to recognize it as a defining work of modernism, showing that photography could transcend its ostensible subject to depict deeper emotions. He later described the moment when, desperate to escape the stuffy upper classes, he looked down to the steerage level: “I saw shapes related to each other. I saw a picture of shapes and underlying that the feeling I had about life.”For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",https://www.artic.edu/artworks/66309/the-steerage
usa_2040,Peter Takal,Drillpoint printed in red and black on ivory wove paper,Bird,,https://www.artic.edu/artworks/14366/bird
usa_2041,Johan Hagemeyer,Gelatin silver print,Salvador Dali,,https://www.artic.edu/artworks/15330/salvador-dali
usa_2042,Richard Avedon,Gelatin silver prints (triptych),"The Chicago Seven, Chicago","Pictured are Lee Weiner, John Froines, Abbie Hoffman, Rennie Davis, Jerry Rubin, Tom Hayden, and Dave Dellinger.",https://www.artic.edu/artworks/159557/the-chicago-seven-chicago
usa_2043,Irving Penn,Platinum-palladium print,Cretan Landscape,,https://www.artic.edu/artworks/94527/cretan-landscape
usa_2044,Ivan Albright,"Charcoal and black crayon, with stumping and erasing, on white wove card",The Snow Moves Through the Trees-the Trees Move Through the Snow,,https://www.artic.edu/artworks/93790/the-snow-moves-through-the-trees-the-trees-move-through-the-snow
usa_2045,Martha Rosler,"Photomontage, edition ten of ten","Tron (Amputee), from the series House Beautiful: Bringing the War Home",,https://www.artic.edu/artworks/195594/tron-amputee-from-the-series-house-beautiful-bringing-the-war-home
usa_2046,Francis Chapin,"Watercolor and gouache, over traces of graphite, on ivory watercolor paper",Roscoff,,https://www.artic.edu/artworks/3100/roscoff
usa_2047,Alexander Calder,Pen and black ink on white wove paper,Mary Reynolds with Her Cats,,https://www.artic.edu/artworks/5388/mary-reynolds-with-her-cats
usa_2048,Alfred Stieglitz,Palladium print,Georgia O’Keeffe,"For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",https://www.artic.edu/artworks/66457/georgia-o-keeffe
usa_2049,Ansel Adams,Gelatin silver print,"Hannes Schroll, Yosemite Valley, California",,https://www.artic.edu/artworks/11362/hannes-schroll-yosemite-valley-california
usa_2050,Johan Hagemeyer,Gelatin silver print,"Leon Golding, Artist",,https://www.artic.edu/artworks/15357/leon-golding-artist
usa_2051,Jackson Pollock,Drypoint and etching in black on white wove paper,Untitled,,https://www.artic.edu/artworks/121519/untitled
usa_2052,Alfred Stieglitz,Photogravure,"The Street, Fifth Avenue","For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",https://www.artic.edu/artworks/66718/the-street-fifth-avenue
usa_2053,Harold Allen,Gelatin silver print,Still Life in Stanley Mitruk’s Studio,"The noted architectural photographer Harold Allen taught at the School of the Art Institute of Chicago from the 1940s through the 1970s. While his passion was the photographic documentation of America’s architectural heritage (often accompanied by his own original research), in this photograph he attentively recorded porcelain and glass objects in the State Street studio of Chicago artist Stanley Mitruk. Mitruk employed these objects in several still lifes, including a painting purchased by Allen the following year. Recognizing Allen’s talent for documentary photography, Hugh Edwards exhibited his work in 1966 and encouraged him to publish Father Ravalli’s Missions in 1972, a portfolio of two early mission churches in Montana and Idaho.",https://www.artic.edu/artworks/11950/still-life-in-stanley-mitruk-s-studio
usa_2054,Childe Hassam,"Pen and black ink and watercolor, heightened with white gouache on ivory wove paper",Woman with Umbrella,,https://www.artic.edu/artworks/75038/woman-with-umbrella
usa_2055,Jerome Kaplan,Color lithograph on ivory wove paper,Malach,,https://www.artic.edu/artworks/181366/malach
usa_2056,Thomas Cole,Lithograph on white wove plate paper,The Good Shepherd,,https://www.artic.edu/artworks/121829/the-good-shepherd
usa_2057,Alfred Stieglitz,Gelatin silver print,Georgia O’Keeffe,"For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",https://www.artic.edu/artworks/66429/georgia-o-keeffe
usa_2058,Norman Jacobsen,"Charcoal, with graphite and brush and blue wash, on cream Japanese paper, laid down on off-white card",Balinese Woman Winding Yarn,,https://www.artic.edu/artworks/4934/balinese-woman-winding-yarn
usa_2059,Sheldon Peck,Oil on canvas,William W. Welch,"Sheldon Peck rendered the distinctive likenesses of his two sitters, William and Phebe Welch, using hard-edged lines and modeled forms (see Phebe Russell Swain Welch, 1990.100.2). Amid a dark setting, the couple’s intense gazes hold our attention. Their names and dates of birth are inscribed in golden yellow paint, emphasizing their identities. The Welches were among the white settler-colonialists who established homesteads in Illinois in the early 19th century. Beginning in 1834, they lived near Elgin along the Fox River.Peck likewise has a local history. Born in Vermont, he lived in New York before moving to Babcock’s Grove (today Lombard, Illinois), where he worked as a farmer, portraitist, and social reformer.",https://www.artic.edu/artworks/181339/william-w-welch
usa_2060,Gustave Baumann,Color woodcut on cream Japanese paper,Fishing Hut on North Shore,,https://www.artic.edu/artworks/8883/fishing-hut-on-north-shore
usa_2061,Cindy Sherman,Gelatin silver print; edition number three of ten,Untitled Film Still #41,,https://www.artic.edu/artworks/72437/untitled-film-still-41
usa_2062,Milton Meyer Schwartz (Architect),Graphite on board,"Three Twenty Oakdale Apartment Building, Chicago, Illinois, Perspective",,https://www.artic.edu/artworks/194525/three-twenty-oakdale-apartment-building-chicago-illinois-perspective
usa_2063,Carrie Mae Weems,Gelatin silver print,How Do You Get a Nigger Out of a Tree?,,https://www.artic.edu/artworks/224590/how-do-you-get-a-nigger-out-of-a-tree
usa_2064,Mary Cassatt,Etching on cream laid paper,Child,,https://www.artic.edu/artworks/14863/child
usa_2065,George Inness,Oil on canvas,Autumn Woods,,https://www.artic.edu/artworks/64736/autumn-woods
usa_2066,Roy Lichtenstein,Graphite on cream wove paper,Drawing for Haystacks,,https://www.artic.edu/artworks/187138/drawing-for-haystacks
usa_2067,Ray Krueger Metzker,Gelatin silver print,Chicago,,https://www.artic.edu/artworks/11872/chicago
usa_2068,Imogen Cunningham,Gelatin silver print,Magnolia Blossom,,https://www.artic.edu/artworks/20777/magnolia-blossom
usa_2069,William Edmondson,Limestone,Church Lady,"William Edmondson carved Church Lady with an abbreviated touch, barely giving form to the woman’s facial features and outfit as she holds a Bible in one hand and her purse in the other. This sculpture is one of several that Edmondson carved representating people from his hometown of Nashville, Tennessee. Inspired by a divine calling, he first produced tombstones for members of his community and later turned to freestanding sculptures like Church Lady that reflected its social structures and values. By the time he had completed this work, Edmondson was on his way to broader acclaim, and in 1937 was the first Black artist to have a solo exhibition at the Museum of Modern Art, New York.",https://www.artic.edu/artworks/221292/church-lady
usa_2070,Irving Penn,Gelatin silver print,"IP, Photograph of Self (A), New York",,https://www.artic.edu/artworks/144822/ip-photograph-of-self-a-new-york
usa_2071,Roni Horn,Inkjet print on lacquered paper Edition seven of eight,Some Thames - Group C,"This selection of framed photographs belongs to a series of 80 different images that comprise Some Thames, which depicts the surface of the Thames River in central London. These works extend Roni Horn’s larger, serial investigation into the visual, literary, and metaphoric possibilities of water. The artist stated: “Some Thames is literally the idea of a finite thing having an infinite range of appearance or expression because of its inseparable relation to other things.” The Thames—alternately transparent and opaque, violent and still, pastoral and urban, cleansing and dirty—offers a range of broad metaphors for an understanding of self. Some Thames, like most of Horn’s work, is an abstracted self-portrait. Self, like this river, is transcendently fluid, ultimately unknowable.",https://www.artic.edu/artworks/184578/some-thames-group-c
usa_2072,Joel Sternfeld,Chromogenic print,"Imperial Food Products Plant, Hamlet, North Carolina, from the series “On This Site: Landscape in Memoriam”",,https://www.artic.edu/artworks/147223/imperial-food-products-plant-hamlet-north-carolina-from-the-series-on-this-site-landscape-in-memoriam
usa_2073,Leon Golub,Gouache and oil on hardboard,The Courtesans,,https://www.artic.edu/artworks/66221/the-courtesans
usa_2074,Max Ernst,"Collage composed of photograph, graphite drawing, gouache, printed marble paper, frottage, and cut paper elements, painted, colored, and scratched with crayon on ivory wove paper",Untitled (Loplop Presents),,https://www.artic.edu/artworks/118689/untitled-loplop-presents
usa_2075,Yves Tanguy,Oil on canvas,Piercing the Stars,,https://www.artic.edu/artworks/22393/piercing-the-stars
usa_2076,Henry Darger,"Watercolor, gouache, black transfer carbon, graphite, and collage of cut-and-pasted printed elements, with pen and black ink (recto and verso), on three sheets of cream wove paper, pieced at left and right edges, with attached inscriptions",After The Battle of Drowsabella /After Mr. Wirther Run/At Angeline Agatha (recto); 39. at Jennie / Richee. / From the low stretch / of land from green hill / to left of this picture / they swim the ten mile / stretch of water to the land / seen to the left of / picture 38 where arrow / points (verso),,https://www.artic.edu/artworks/59864/after-the-battle-of-drowsabella-after-mr-wirther-run-at-angeline-agatha-recto-39-at-jennie-richee-from-the-low-stretch-of-land-from-green-hill-to-left-of-this-picture-they-swim-the-ten-mile-stretch-of-water-to-the-land-seen-to-the-left-of-picture-38-where-arrow-points-verso
usa_2077,Thomas Eakins,Watercolor on cream wove paper,The Zither Player,,https://www.artic.edu/artworks/31289/the-zither-player
usa_2078,Augustus Saint-Gaudens,Bronze,Bust from the Adams Memorial,"This bust comes from the upper portion of Augustus Saint-Gaudens’s 1886–91 full-figure tomb monument for Marian Hooper Adams, the wife of historian and philosopher Henry Adams, in Washington’s Rock Creek Cemetery. Because Marian’s death was a suicide and the couple was fascinated by Asian cultures, Henry asked Saint-Gaudens to avoid Christian symbolism and instead evoke the “contemplative compassion derived from Buddhist philosophy.” When Chicago architect Daniel Burnham visited Saint-Gaudens in 1892, he saw a plaster cast of the figure’s head and was enthralled by its mysterious yet meditative quality. In 1893, perhaps in celebration of Chicago’s World’s Columbian Exposition, Saint-Gaudens gave the bust to Burnham, who later had four bronzes cast from it.",https://www.artic.edu/artworks/191184/bust-from-the-adams-memorial
usa_2079,Unknown (Designer),Leaded glass window in a rectilinear design with a stylized poppy in the center; clear and colored glass set in copper-plated zinc cames; black wood frame,Leaded Glass Window Depicting A Stylized Poppy,,https://www.artic.edu/artworks/44878/leaded-glass-window-depicting-a-stylized-poppy
usa_2080,F. M. Demarest,Gelatin silver print,Curved walls in the Julien Levy Gallery at 15 East 57th St.,,https://www.artic.edu/artworks/120014/curved-walls-in-the-julien-levy-gallery-at-15-east-57th-st
usa_2081,Romare Howard Bearden,Photostat print,The Street,"“The Street” is from Romare Bearden’s early “Projections” series, which documents the artist’s childhood in North Carolina and his migration to Harlem. These works began as small collages made with newspaper and magazine clippings, photographs, and paint, which were then enlarged using the Photostat copy process—which allowed Bearden to create large–scale reproductions on gelatin silver paper. Speaking later of the series, Bearden said, “What I’ve attempted to do is establish a world through art in which the validity of my Negro experience could live and make its own logic… . The medium I used was chosen intentionally because assemblage forges a variety of contrary images into one unified expression.",https://www.artic.edu/artworks/227018/the-street
usa_2082,Gustave Baumann,Color woodcut on cream wove paper,The Washington Barnes Cabin,,https://www.artic.edu/artworks/9357/the-washington-barnes-cabin
usa_2083,Keith Achepohl,"Etching, softground, drypoint and mezzotint printed in silver on black wove paper",Arson’s Dream II,,https://www.artic.edu/artworks/45798/arson-s-dream-ii
usa_2084,Martha Rosler,"Photomontage, edition ten of ten","Patio View, from the series House Beautiful: Bringing the War Home",,https://www.artic.edu/artworks/195590/patio-view-from-the-series-house-beautiful-bringing-the-war-home
usa_2085,László Moholy-Nagy,Gelatin silver print,"View from Pont Transbordeur, Marseille",,https://www.artic.edu/artworks/55478/view-from-pont-transbordeur-marseille
usa_2086,Gustave Baumann,Color woodcut on cream laid paper,"The Palisade, Hudson River",,https://www.artic.edu/artworks/8912/the-palisade-hudson-river
usa_2087,Samuel Chamberlain,Lithograph in black on cream wove paper,"Rue Frédéric-Sauton, from Vingt Lithographies du Vieux Paris",,https://www.artic.edu/artworks/3432/rue-frederic-sauton-from-vingt-lithographies-du-vieux-paris
usa_2088,Imogen Cunningham,Gelatin silver print,Age and Its Symbols,,https://www.artic.edu/artworks/20786/age-and-its-symbols
usa_2089,Ellsworth Kelly,Acrylic on fiberglass and plywood,The Chicago Panels,,https://www.artic.edu/artworks/152758/the-chicago-panels
usa_2090,Louis H. Sullivan (Architect),Graphite on Strathmore paper,"System of Architectural Ornament, Plate 14, Fantasy",,https://www.artic.edu/artworks/190987/system-of-architectural-ornament-plate-14-fantasy
usa_2091,Allela Cornell,"Pen and black ink, on ivory wove paper","Sketches: Head, with Bodies and Body Parts",,https://www.artic.edu/artworks/52918/sketches-head-with-bodies-and-body-parts
usa_2092,Brian Connelly,Oil and tempera on panel,Attraction,,https://www.artic.edu/artworks/74821/attraction
usa_2093,Martha Rosler,"Photomontage, edition ten of ten","House Beautiful Giacometti, from the series Bringing the War Home: House Beautiful",,https://www.artic.edu/artworks/195588/house-beautiful-giacometti-from-the-series-bringing-the-war-home-house-beautiful
usa_2094,Gladys Nilsson,Watercolor over graphite on off-white wove paper,Big School Picture; Little Paper Mural,"Attending the School of the Art Institute of Chicago (SAIC) in the early 1960s, Gladys Nilsson studied with and befriended the art history professor Whitney Halstead. Among the most celebrated watercolorists working today, Nilsson builds her compositions by applying thin layers of transparent wash, resulting in great depth and brilliant colors. This watercolor depicting crowds of students across multiple spaces was originally commissioned by SAIC to be used as an advertising poster. The work is filled with her typically dense groupings of figures, organized lyrically and playfully within the composition.",https://www.artic.edu/artworks/117317/big-school-picture-little-paper-mural
usa_2095,John Marin,"Watercolor with charcoal and charcoal wash, on moderately thick, moderately textured, off-white wove paper (lower and right edges trimmed), in original frame","Tree and Sea, Maine","Here Marin emphasized the colors, shapes, and textures that differentiate the various pines found along the Maine coast. A particularly gnarled, distorted tree moves with the frenetic energy of a dancer, while its companions rattle and sway in the breeze. Marin combined his hieroglyphic mark making with a carefully orchestrated color palette: rays of yellow sun warm the horizon, while touches of bright red-orange lead the eye into space. Again defying tradition, he used charcoal wash to darken and muddy the red tones of the clustered trees in the middle ground. He painted over heavy charcoal lines, smearing the particles to create a dark haze. Juxtaposing complexity of line with an unusually direct application of color, the artist captured a sensation of life in motion that is joyful, almost spiritual.",https://www.artic.edu/artworks/65972/tree-and-sea-maine
usa_2096,Heinz Warneke,Granite,Wild Boars,,https://www.artic.edu/artworks/9145/wild-boars
usa_2097,Margaret Bourke-White,Gelatin silver print,Statue of Liberty,,https://www.artic.edu/artworks/5507/statue-of-liberty
usa_2098,Toshiko Takaezu,Anagama-fired stoneware,Anagama Vase,,https://www.artic.edu/artworks/188528/anagama-vase
usa_2099,John Marin,"Watercolor with wiping and charcoal on thick (estimated), slightly textured, ivory wove paper, hinged to paperboard, faced with ivory wove (estimated) paper, gilt with gold leaf (top and right edges trimmed), in original frame","The Green Sea – Movement – Stonington, Maine","An early instance of Marin’s changing framing aesthetic can be seen in his handling of this watercolor, which was adhered to a gilded mount and then fitted in a spare gilded frame. This approach, which left plenty of space around the sheet, emphasizes the artwork’s materiality, an important concept for Marin. Unlike the white enamel frames he had favored throughout the previous decade, his gilded mounts and frames of the early 1920s were not intended to harmonize with his art. Rather, the use of gold was meant to be visually jarring, here drawing the viewer into the violent sea and proving the strength of the composition.",https://www.artic.edu/artworks/65975/the-green-sea-movement-stonington-maine
usa_2100,Robert Frank,"Gelatin silver print, from ""The Americans"" (1955/56)","Drugstore, Detroit",,https://www.artic.edu/artworks/87181/drugstore-detroit
usa_2101,Amos Doolittle,Hand-colored engraving on paper,The Prodigal Son Receiving His Patrimony,,https://www.artic.edu/artworks/15066/the-prodigal-son-receiving-his-patrimony
usa_2102,Roy DeCarava,Gelatin silver print,"Man Lying Down, Subway Steps","In 1952, Roy DeCarava became the first African American photographer to receive a Guggenheim Fellowship. In his application, the chronicler of Harlem stated, “I want to show the strength, the wisdom, the dignity of the Negro people. Not the famous and the well known, but the unknown and the unnamed, thus revealing the roots from which springs the greatness of all human beings.” In pursuit of this goal, DeCarava frequently photographed people during their commute in New York City’s subway stations. Here, however, he presented an ambiguous moment: a man rests on the subway steps, suggesting vagrancy, a fall, or some other unknown circumstance. DeCarava increased the illegibility of the image by shooting from an odd vantage point and—as was his preference—by using only the limited available light, lending the scene an eerie, shadowy cast.",https://www.artic.edu/artworks/73909/man-lying-down-subway-steps
usa_2103,Irving Penn,Gelatin silver print,Lion (3/4 View),,https://www.artic.edu/artworks/144772/lion-3-4-view
usa_2104,Donald Judd,Cadmium red woodcut on ivory wove paper,Orange Grid Design Series,,https://www.artic.edu/artworks/124686/orange-grid-design-series
usa_2105,Jules Olitski,Acrylic on canvas,Green Marfak,,https://www.artic.edu/artworks/39234/green-marfak
usa_2106,Joel Sternfeld,Chromogenic print,"After a Flash Flood, Rancho Mirage, California, July 1979, from the series “American Prospects”","Just as color photography was coming into its own as a medium for art, Joel Sternfeld started his career dedicated to using color film. In the late 1960s he made a major aesthetic shift by transitioning from images of life on the streets captured with a handheld camera to studies of the American landscape taken with a large-format view camera. In 1978 a Guggenheim grant allowed Sternfeld to embark on a nearly decade-long project that began as a drive across the United States. His photographic Wanderjahr, which echoed those of Walker Evans in the 1930s and Robert Frank in the 1950s, yielded the 1987 publication American Prospects, the contents of which the Art Institute owns in its entirety. After a Flash Flood, Rancho Mirage, California, July 1979 is typical of photographs in that book, many replete with details that take time to register fully, such as the comparison between a more visible car that sits calmly parked and another, destroyed, that lies overturned and embedded in the underside of a largely beige-to-brown landscape. Sternfeld uses color here and often to add layers of emotional complexity to seemingly straightforward images.",https://www.artic.edu/artworks/127872/after-a-flash-flood-rancho-mirage-california-july-1979-from-the-series-american-prospects
usa_2107,Jim Nutt,Acrylic on Plexiglas with cut paper,Untitled,,https://www.artic.edu/artworks/236503/untitled
usa_2108,Irving Penn,Gelatin silver print,"Eugene Ionesco, New York",,https://www.artic.edu/artworks/144811/eugene-ionesco-new-york
usa_2109,Robert Frank,"Gelatin silver print, from ""The Americans"" (1955/56)","Television Studio, Burbank, California",,https://www.artic.edu/artworks/119423/television-studio-burbank-california
usa_2110,Andy Warhol,Black ballpoint pen on beige wove paper,Feet with Sea Shells,,https://www.artic.edu/artworks/149060/feet-with-sea-shells
usa_2111,Anna Claypoole Peale,Watercolor on ivory,Portrait of a Woman,,https://www.artic.edu/artworks/84866/portrait-of-a-woman
usa_2112,Tony Fitzpatrick,Etching and aquatint in black on cream wove paper,Summer Bug,,https://www.artic.edu/artworks/212893/summer-bug
usa_2113,Elizabeth Buehrmann,Gelatin silver print,Albert Roullier in His Galleries in Chicago,,https://www.artic.edu/artworks/123684/albert-roullier-in-his-galleries-in-chicago
usa_2114,Alexander Calder,"Gouache and brush and black ink, selectively varnished, on off-white watercolor paper",Abstract Composition,,https://www.artic.edu/artworks/82542/abstract-composition
usa_2115,Adolph Gottlieb,Etching on tan wove paper,Pictograph,"In 1941 Adolph Gottlieb began a series of paintings, prints, and drawings that he called Pictographs. These represent the artist’s first efforts at reconciling elements of abstraction with an exploration of the unconscious drawn from Surrealism. His aim was to create a new, uniquely American expression that would bring significant content to abstraction. The ideas Gottlieb explored in his Pictographs were so varied and complex that the series occupied him for more than 10 years. This print was created in the course of Gottlieb’s intensive exploration of the theme.",https://www.artic.edu/artworks/102156/pictograph
usa_2116,Toshiko Takaezu,Glazed porcelain,Cobalt Blue,"Toshiko Takaezu revolutionized the world of clay with the abstract shapes and painterly glazes of her ceramic forms. She came to her signature closed vessels in the late 1950s, continuing to push their scale to new heights over the course of her long career. Takaezu related her simplified sculptures and expressive glazes to her engagement with Zen Buddhism and Japanese art and culture; for her, the form and decoration were intuitive and she embraced what she called “the unknown, the intangibles” in her work.",https://www.artic.edu/artworks/188520/cobalt-blue
usa_2117,Joel Sternfeld,Chromogenic print,"Mount Rushmore National Monument, Black Hills National Forest, South Dakota, from the series “On This Site: Landscape in Memoriam”",,https://www.artic.edu/artworks/152639/mount-rushmore-national-monument-black-hills-national-forest-south-dakota-from-the-series-on-this-site-landscape-in-memoriam
usa_2118,Leonard Baskin,Brush with India ink on paper,Priam Offering Gifts,,https://www.artic.edu/artworks/18673/priam-offering-gifts
usa_2119,Tina Modotti,Platinum print,"Interior of Church, Tepotzotlán, Mexico","Tina Modotti learned photography from her mentor and lover, Edward Weston, with whom she lived in Mexico for several years in the 1920s. During that time, the pair would often photograph together, and produced still lifes, portraits of friends and locals, nudes, and architectural studies notable for their graphic clarity. This photograph of the interior of a church was made on a visit to Tepotzotlán during Holy Week in April 1924. In his Daybooks, Weston noted Modotti’s satisfaction with the pictures she made there, especially her “abstraction done in the tower”: “She is very happy over it and well she may be,” he wrote. “I, myself, would be pleased to have done it.” Modotti heightened the ambiguity of this already abstract composition by printing it with the platinum process, which registers subtle gradations of tone.",https://www.artic.edu/artworks/120096/interior-of-church-tepotzotlan-mexico
usa_2120,Johan Hagemeyer,Gelatin silver print,"Stojana, Painter",,https://www.artic.edu/artworks/15470/stojana-painter
usa_2121,John Hultberg,Lithograph on white Nacre paper,Sleepwalk Forest,,https://www.artic.edu/artworks/19073/sleepwalk-forest
usa_2122,Robert Frank,"Gelatin silver print, from ""The Americans"" (1955/56)","Trolley, New Orleans",,https://www.artic.edu/artworks/87165/trolley-new-orleans
usa_2123,Ivan Albright,Lithograph on cream wove paper,Appears the Man,,https://www.artic.edu/artworks/99562/appears-the-man
usa_2124,Thomas Sully,Oil on canvas,Mrs. George Lingen,,https://www.artic.edu/artworks/72953/mrs-george-lingen
usa_2125,"Gilbert Rohde , Herman Miller Furniture Company (Manufacturer)","Paldao, acacia burl, imitation leather, and brass tacks",Paldao “Ectoplastic” Desk (No. 4106),"Gibert Rohde’s “Ectoplastic” desk is one of the earliest examples of furniture in the United States featuring the biomorphic shapes associated with Surrealism, a global movement that explored the accidental, the irrational, and the subconscious workings of the mind. Melding fantasy and functionalism, the curvilinear work surface appears to float on top of the leg and base. Rohde designed this desk for the Herman Miller Furniture Company as part of the Paldao Group, an 80-piece furniture suite named for the distinct wood with contrasting grain that appears on the desktop.",https://www.artic.edu/artworks/202084/paldao-ectoplastic-desk-no-4106
usa_2126,George Wesley Bellows,Lithograph on buff wove paper,Artist’s Evening,,https://www.artic.edu/artworks/9708/artist-s-evening
usa_2127,Carl Milles,Bronze,Angel,,https://www.artic.edu/artworks/59925/angel
usa_2128,Jim Dow,Gelatin silver print,"“Lucy” the Elephant, Margate, NJ",,https://www.artic.edu/artworks/145000/lucy-the-elephant-margate-nj
usa_2129,John Paul Jones,Lithograph on ivory wove paper,Girl for Goya,,https://www.artic.edu/artworks/19090/girl-for-goya
usa_2130,Lee Sturges,Etching on cream wove paper,Winter Scene,,https://www.artic.edu/artworks/18211/winter-scene
usa_2131,Arthur B. Davies,Oil on canvas,An Antique Orison,,https://www.artic.edu/artworks/74569/an-antique-orison
usa_2132,Ivan Albright,"Watercolor, with charcoal and touches of gouache, on ivory wove paper",Seated Female Nude,,https://www.artic.edu/artworks/51671/seated-female-nude
usa_2133,Mary Cassatt,"Color aquatint, drypoint, and soft ground on ivory laid paper",The Lamp,,https://www.artic.edu/artworks/13537/the-lamp
usa_2134,Shelby Lee Adams,Gelatin silver print,The Home Funeral,,https://www.artic.edu/artworks/132811/the-home-funeral
usa_2135,Cindy Sherman,Chromogenic print; edition number twelve of eighteen,"Untitled, #126",,https://www.artic.edu/artworks/72698/untitled-126
usa_2136,Jim Isermann,Hand-loomed cotton and foam,Untitled (Cubeweave),"Favoring household materials and self-taught techniques, California-based Jim Isermann resituates retro designs and handcrafted processes within the realm of fine art. While Isermann’s early work directly confronts the 1950s appropriation of the oeuvres of artists such as Jean Arp, Alexander Calder, and Joan Miró for commercial design, his mature projects engage the exchange between high and low culture in more subtle ways by reinterpreting the agendas of Pop Art, Op Art, and Minimalism for the needs of contemporary design. Untitled (Cubeweave), a work of singular importance in Isermann’s career, belongs to a series of textile cube pieces. An outer fabric, meticulously handwoven by the artist, tightly encases an underlying structure of foam. Although the cubic form speaks directly to Minimalism, the irresistible sensual effects and everyday technique used in this work evoke vernacular objects and spaces, entirely recontextualizing the sculpture.",https://www.artic.edu/artworks/197561/untitled-cubeweave
