ids,artists,mediums,titles,descriptions,urls
eng_8550,Henry Fuseli,"Black crayon or charcoal heightened with white, on a fragment of tan laid paper, laid down on white Japanese tissue",Studies of Nudes,,https://www.artic.edu/artworks/159209/studies-of-nudes
eng_8551,Henry Fuseli,"Black crayon or charcoal heightened with white, on a fragment of tan laid paper, laid down on white Japanese tissue",Studies of Nudes,,https://www.artic.edu/artworks/159210/studies-of-nudes
eng_8552,Henry Fuseli,"Black crayon or charcoal, touched with white, on a fragment of tan laid paper",Studies of Nudes,,https://www.artic.edu/artworks/159211/studies-of-nudes
eng_8553,Henry Fuseli,"Black crayon or charcoal on a fragment of tan laid paper (recto), fragment of graphite sketch (verso)",Studies of Nudes,,https://www.artic.edu/artworks/159212/studies-of-nudes
eng_8554,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128506/plate-from-illustrations-to-popular-songs
eng_8555,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128507/plate-from-illustrations-to-popular-songs
eng_8556,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128508/plate-from-illustrations-to-popular-songs
eng_8557,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128509/plate-from-illustrations-to-popular-songs
eng_8558,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128510/plate-from-illustrations-to-popular-songs
eng_8559,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128511/plate-from-illustrations-to-popular-songs
eng_8560,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128512/plate-from-illustrations-to-popular-songs
eng_8561,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128513/plate-from-illustrations-to-popular-songs
eng_8562,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128514/plate-from-illustrations-to-popular-songs
eng_8563,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128515/plate-from-illustrations-to-popular-songs
eng_8564,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131551/study-for-a-plate-from-the-task
eng_8565,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131552/study-for-a-plate-from-the-task
eng_8566,Thomas Stothard (Artist (original)),Engraving on paper,Plate from The Task,,https://www.artic.edu/artworks/131553/plate-from-the-task
eng_8567,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131554/study-for-a-plate-from-the-task
eng_8568,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131555/study-for-a-plate-from-the-task
eng_8569,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131556/study-for-a-plate-from-the-task
eng_8570,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131557/study-for-a-plate-from-the-task
eng_8571,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131558/study-for-a-plate-from-the-task
eng_8572,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131559/study-for-a-plate-from-the-task
eng_8573,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131560/study-for-a-plate-from-the-task
eng_8574,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131561/study-for-a-plate-from-the-task
eng_8575,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131562/study-for-a-plate-from-the-task
eng_8576,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131563/study-for-a-plate-from-the-task
eng_8577,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131564/study-for-a-plate-from-the-task
eng_8578,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131565/study-for-a-plate-from-the-task
eng_8579,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131567/study-for-a-plate-from-the-task
eng_8580,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131568/study-for-a-plate-from-the-task
eng_8581,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131569/study-for-a-plate-from-the-task
eng_8582,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131570/study-for-a-plate-from-the-task
eng_8583,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131571/study-for-a-plate-from-the-task
eng_8584,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131573/study-for-a-plate-from-the-task
eng_8585,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131574/study-for-a-plate-from-the-task
eng_8586,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131575/study-for-a-plate-from-the-task
eng_8587,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131576/study-for-a-plate-from-the-task
eng_8588,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131577/study-for-a-plate-from-the-task
eng_8589,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131578/study-for-a-plate-from-the-task
eng_8590,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131579/study-for-a-plate-from-the-task
eng_8591,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/131580/study-for-a-plate-from-the-task
eng_8760,,"Silk, plain weave; brocaded",Ribbon,,https://www.artic.edu/artworks/77891/ribbon
eng_8761,Philip William May,"Pen and brown ink with brush and watercolor and gouache, over graphite, on ivory wove paper, laid down on brown wove paper",Policeman and Tramp,,https://www.artic.edu/artworks/47128/policeman-and-tramp
eng_8762,Francis Frith,Albumen print,Group of Palms,,https://www.artic.edu/artworks/38031/group-of-palms
eng_8763,Francis Frith,Albumen print,"The Temple Palace, Medinet-Haboo",,https://www.artic.edu/artworks/38039/the-temple-palace-medinet-haboo
eng_8764,Francis Frith,"Albumen print, from the album ""Egypt, Palestine and Nubia,"" vol. 4, (1862)",New Excavation at Medinet-Haboo,,https://www.artic.edu/artworks/38052/new-excavation-at-medinet-haboo
eng_8765,Francis Bedford,Albumen print,Llandudno and Conway Bay,,https://www.artic.edu/artworks/38241/llandudno-and-conway-bay
eng_8766,Francis Bedford,Albumen print,"Sidmouth, West of Esplanade",,https://www.artic.edu/artworks/38250/sidmouth-west-of-esplanade
eng_8767,Francis Bedford,Albumen print,Exmouth from the Warren,,https://www.artic.edu/artworks/38347/exmouth-from-the-warren
eng_8768,Francis Bedford,Albumen print,"Ilfracombe, Wildersmouth from the Parade",,https://www.artic.edu/artworks/38350/ilfracombe-wildersmouth-from-the-parade
eng_8769,Francis Bedford,Albumen print,"Bangor, Garth Pleasure Grounds and Pier",,https://www.artic.edu/artworks/38364/bangor-garth-pleasure-grounds-and-pier
eng_8770,William McTaggart,"Watercolor, and pen and brown ink, over graphite, on ivory laid paper, laid down on cream wove paper",Ladies at Archery,,https://www.artic.edu/artworks/39051/ladies-at-archery
eng_8771,,Leather,Man’s Horned Toe Shoe,,https://www.artic.edu/artworks/30937/man-s-horned-toe-shoe
eng_8772,Unknown artist,Color lithograph on cream wove paper,For Boys and Girls: Victoria and Albert Museum,,https://www.artic.edu/artworks/182690/for-boys-and-girls-victoria-and-albert-museum
eng_8773,Eduardo Paolozzi,Screenprint on paper,"Plate, from Moonstrip Empire News",,https://www.artic.edu/artworks/226946/plate-from-moonstrip-empire-news
eng_8774,George Champion,"Collotype, plate X from the book ""Home Landscapes"" (1914)",Lower Lake: Summer,,https://www.artic.edu/artworks/235356/lower-lake-summer
eng_8775,George Champion,"Collotype, plate XI from the book ""Home Landscapes"" (1914)",Mill Place Farm House,,https://www.artic.edu/artworks/235357/mill-place-farm-house
eng_8776,George Champion,"Collotype, plate XII from the book ""Home Landscapes"" (1914)","Wall of Rocks, Mill Place",,https://www.artic.edu/artworks/235358/wall-of-rocks-mill-place
eng_8777,George Champion,"Collotype, plate XIV from the book ""Home Landscapes"" (1914)","Long Mead, Mill Place",,https://www.artic.edu/artworks/235360/long-mead-mill-place
eng_8778,George Cruikshank,"Four steel etchings in black on cream India paper, laid down on off-white card (chine collé)",Alarming Sacrifice from George Cruikshank’s Steel Etchings to The Comic Almanacks: 1835-1853 (top left),,https://www.artic.edu/artworks/222559/alarming-sacrifice-from-george-cruikshank-s-steel-etchings-to-the-comic-almanacks-1835-1853-top-left
eng_8779,Edmundsbury Weaving Works,"Cotton and linen, satin damask weave; woven on loom with Jacquard attachment",Panel,,https://www.artic.edu/artworks/243669/panel
eng_8780,Waterford Glasshouse,Glass,Covered Urn,,https://www.artic.edu/artworks/110564/covered-urn
eng_8781,Samuel Prout,"Lithograph in black on grayish-ivory chine, laid down on ivory wove paper",Cologne,,https://www.artic.edu/artworks/147583/cologne
eng_8782,Elizabeth Murray,Black and white chalk on brown wove paper,Profile of Youth with Curly Hair,,https://www.artic.edu/artworks/115176/profile-of-youth-with-curly-hair
eng_8783,Thomas Stothard,Ink wash on paper,"Study for a plate from The Triumphs of Temper, in the 1796 Royal Engagements Pocket Book",,https://www.artic.edu/artworks/131217/study-for-a-plate-from-the-triumphs-of-temper-in-the-1796-royal-engagements-pocket-book
eng_8784,Henry Alken,Soft ground etching with hand-coloring and aquatint on paper,Plate from Illustrations to Popular Songs,,https://www.artic.edu/artworks/128492/plate-from-illustrations-to-popular-songs
eng_8785,Philip William May,Pen and black ink over traces of graphite on buff wove card,A Stump Orator,,https://www.artic.edu/artworks/47093/a-stump-orator
eng_8788,John Copley,Lithograph on paper,Rome: The Café Greco,,https://www.artic.edu/artworks/8826/rome-the-cafe-greco
eng_8789,A. A. Moore,Color lithograph on cream wove paper,No. 3 Busways,,https://www.artic.edu/artworks/8870/no-3-busways
eng_8790,,"Linen, plain weave; embroidered with silk in tent stitches; edged with wool, plain weave",Picture,,https://www.artic.edu/artworks/9765/picture
eng_8791,,"Silk, Pusher machine lace",Table Cover,,https://www.artic.edu/artworks/11315/table-cover
eng_8792,,"Linen, plain weave; backed with linen, plain weave; quilted with silk in backstitch; cotton batting",Panel,,https://www.artic.edu/artworks/11807/panel
eng_8793,George Romney,"Book with eleven graphite drawings on cream wove paper, bound in colored marble paperboard cover with brown leather spine and gold stamps",Sketchbook,,https://www.artic.edu/artworks/11883/sketchbook
eng_8794,Edmund Blampied,Etching in black on cream laid paper,Shore Harvest,,https://www.artic.edu/artworks/11909/shore-harvest
eng_8795,,"Wool and silk, twill weave, brocaded; fringed",Shawl,,https://www.artic.edu/artworks/7752/shawl
eng_8796,Hablot Knight Browne,"Cotton, plain weave; roller and engraved roller printed; glazed",Fragment (Furnishing Fabric),,https://www.artic.edu/artworks/6676/fragment-furnishing-fabric
eng_8797,Matthew Cooper,Silver,Pair of Taper Holders,,https://www.artic.edu/artworks/10908/pair-of-taper-holders
eng_8798,,Glass,Goblet,,https://www.artic.edu/artworks/10319/goblet
eng_8799,,"Leather, silk, satin, weave",Woman’s Shoes,,https://www.artic.edu/artworks/14877/woman-s-shoes
eng_8800,Richard Josey,"Mezzotint on cream wove China paper, laid down on ivory wove paper",Rosa Corder,,https://www.artic.edu/artworks/15142/rosa-corder
eng_8801,,Black leather,Shoe,,https://www.artic.edu/artworks/15335/shoe
eng_8802,Paul Dalou Drury,Engraving in black on ivory laid paper,Head of a Girl,,https://www.artic.edu/artworks/12918/head-of-a-girl
eng_8803,Daniel Havell,Aquatint and etching on paper,"Sandy Bay Valley, St. Helena",,https://www.artic.edu/artworks/13456/sandy-bay-valley-st-helena
eng_8804,Augustus Edwin John,Lithograph on paper,The Bathers,,https://www.artic.edu/artworks/16814/the-bathers
eng_8805,George Rodger,Gelatin silver print,Untitled,,https://www.artic.edu/artworks/13840/untitled
eng_8806,Theodore Henry Fielding,Aquatint on paper,"Valies-Vale, Near Frome",,https://www.artic.edu/artworks/14302/valies-vale-near-frome
eng_8807,H. W. E.,Ink and wash drawings on the page margins of a pamphlet,Great Whistler Alone in His True Colours But Not by Himself,,https://www.artic.edu/artworks/14370/great-whistler-alone-in-his-true-colours-but-not-by-himself
eng_8808,Eileen Alice Soper,Etching on white wove paper,Sympathy,,https://www.artic.edu/artworks/5595/sympathy
eng_8809,Eileen Alice Soper,Etching on white wove paper,Mac’s Portrait,,https://www.artic.edu/artworks/5598/mac-s-portrait
eng_8810,Eileen Alice Soper,Etching on cream laid paper,Peg-Tops,,https://www.artic.edu/artworks/5679/peg-tops
eng_8811,Eileen Alice Soper,Etching on cream laid paper,Cricket,,https://www.artic.edu/artworks/5734/cricket
eng_8812,Eileen Alice Soper,Etching on cream laid paper,Hopscotch,,https://www.artic.edu/artworks/5753/hopscotch
eng_8813,Clare Veronica Hope Leighton,Wood engraving on cream laid paper,Treading Grapes,,https://www.artic.edu/artworks/4481/treading-grapes
eng_8814,E. Owen Jennings,Engraving in black on ivory laid paper,Flower Seller,,https://www.artic.edu/artworks/4981/flower-seller
eng_8815,,"Ivory guards and sticks, carved and painted; gold leaf; paper mount, painted; gold leaf; metal pin with semi-precious stones",Fan,,https://www.artic.edu/artworks/582/fan
eng_8816,Walter Stanley Paget,"Brush and black wash, heightened with white gouache, on cream wove paper, laid down on tan wood pulp board",Eric Leapt Out,,https://www.artic.edu/artworks/3113/eric-leapt-out
eng_8817,Lex de Renault,"Brush and black gouache, heightened with white gouache, over traces of graphite, on tan wove card",La Grande Capucine,,https://www.artic.edu/artworks/3203/la-grande-capucine
eng_8818,C. Scott,"Graphite, with pen and black ink, on cream wove card",A City of Ancient Greece and the Return of a Victorious,,https://www.artic.edu/artworks/3283/a-city-of-ancient-greece-and-the-return-of-a-victorious
eng_8819,Thomas Rowlandson,Hand-colored etching on ivory wove paper,"Rural Sports, or How to Show Off a Well-shaped Leg",,https://www.artic.edu/artworks/3363/rural-sports-or-how-to-show-off-a-well-shaped-leg
eng_8820,Frank Newbould,Color lithograph on cream wove paper,Edgware by Tram,,https://www.artic.edu/artworks/3364/edgware-by-tram
eng_8821,David Lucas,Mezzotint on cream wove paper,The Lock,,https://www.artic.edu/artworks/2474/the-lock
eng_8822,Charles George Lewis,Sketchbook,Figures,,https://www.artic.edu/artworks/4305/figures
eng_8823,Charles George Lewis,Sketchbook,Norway and Denmark,,https://www.artic.edu/artworks/4309/norway-and-denmark
eng_8824,Charles George Lewis,Sketchbook,Cornwall,,https://www.artic.edu/artworks/4320/cornwall
eng_8825,Samuel De Wilde,Black chalk with stumping on ivory laid paper,Child Holding Hands above Head,,https://www.artic.edu/artworks/3732/child-holding-hands-above-head
eng_8826,John Russell,"Charcoal and black chalk, heightened with white gouache, on cream laid paper, laid down on tan wove paper",Young Man Holding Statuette,,https://www.artic.edu/artworks/3828/young-man-holding-statuette
eng_8827,,Creamware,Soup Plate,,https://www.artic.edu/artworks/2759/soup-plate
eng_8828,,"Silk, satin weave; embroidered with silk floss in satin, long and short, stem, straight, star, outline and fishbone stitches; with slanting satin stitch on border; French knots",Waistcoat,,https://www.artic.edu/artworks/2835/waistcoat
eng_8829,,Pale blue damask,Woman’s Shoes,,https://www.artic.edu/artworks/5287/woman-s-shoes
eng_8830,Clare Veronica Hope Leighton,Wood engraving on cream wove paper,"Landing, from Lumber Camp Series",,https://www.artic.edu/artworks/22294/landing-from-lumber-camp-series
eng_8831,,"Cotton, plain weave; embroidered with wool in half cross stitches",Chair Seat,,https://www.artic.edu/artworks/24058/chair-seat
eng_8832,Thomas Rowlandson,"Pen and brown ink with brush and watercolor, over traces of graphite, on ivory wove paper",A View on the Thames,,https://www.artic.edu/artworks/21783/a-view-on-the-thames
eng_8833,Francis Seymour Haden,Etching and drypoint on cream wove paper,A Lancashire River,,https://www.artic.edu/artworks/20048/a-lancashire-river
eng_8834,Thomas Bewick,Woodcut on ivory wove paper,Tame Goose,,https://www.artic.edu/artworks/20139/tame-goose
eng_8835,Eileen Alice Soper,Etching on cream laid paper,The Convalescent,,https://www.artic.edu/artworks/20145/the-convalescent
eng_8836,Shane Weare,Etching in black on white wove paper,Route 40,,https://www.artic.edu/artworks/20394/route-40
eng_8837,Shane Weare,Etching in red-brown on white wove paper,US Inclusive,,https://www.artic.edu/artworks/20396/us-inclusive
eng_8838,John Copley,Lithograph on off-white wove paper,Tea Drinkers,,https://www.artic.edu/artworks/18578/tea-drinkers
eng_8839,,Glass,Beaker,,https://www.artic.edu/artworks/18711/beaker
eng_8840,E. Albert Cox,Color lithograph on cream wove paper,London’s Country; No. 4 Market-Gardeners in Essex,,https://www.artic.edu/artworks/18816/london-s-country-no-4-market-gardeners-in-essex
eng_8841,Robert Havell,"Hand-colored engraving, with aquatint, on ivory wove paper",Florida Jay,,https://www.artic.edu/artworks/18878/florida-jay
eng_8842,,Leather with metal buckles,Shoe,,https://www.artic.edu/artworks/19099/shoe
eng_8843,Stanley Anderson,Engraving in black on cream wove paper,Hot Chestnuts,,https://www.artic.edu/artworks/19293/hot-chestnuts
eng_8844,,"Cotton, plain weave; block printed",The Battle of Vittoria (Handkerchief),,https://www.artic.edu/artworks/18429/the-battle-of-vittoria-handkerchief
eng_8845,John Copley,Lithograph on ivory wove paper,The Programme Seller,,https://www.artic.edu/artworks/18510/the-programme-seller
eng_8846,John Copley,Lithograph on paper,Musicians I,,https://www.artic.edu/artworks/18513/musicians-i
eng_8847,John Copley,Lithograph on paper,A Carter Backing his Horse,,https://www.artic.edu/artworks/18525/a-carter-backing-his-horse
eng_8848,Dixon Clement & Dixon (Manufacturer),Leather and kid,Pair of Shoes,,https://www.artic.edu/artworks/18540/pair-of-shoes
eng_8849,,Leather and kid; silk tassels,Pair of Shoes,,https://www.artic.edu/artworks/18545/pair-of-shoes
eng_8850,,Lead,Garden Urn Emblematic of Winter,,https://www.artic.edu/artworks/21148/garden-urn-emblematic-of-winter
eng_8851,Stanley Anderson,Engraving in black on cream laid paper,The Hedger,,https://www.artic.edu/artworks/21243/the-hedger
eng_8852,Edward Fennel,Silver,Shoe Buckle,,https://www.artic.edu/artworks/19623/shoe-buckle
eng_8853,,"Silver, copper or gold, and paste jewels",Pair of Shoe Buckles,,https://www.artic.edu/artworks/19446/pair-of-shoe-buckles
eng_8854,William Soame,"Steel, copper and brass plated",Pair of Shoe Buckles,,https://www.artic.edu/artworks/19461/pair-of-shoe-buckles
eng_8855,Frank Newbould,Color lithograph on cream wove paper,Southend-on-Sea,,https://www.artic.edu/artworks/16111/southend-on-sea
eng_8856,,"Silk and mohair, Pusher machine lace",Cape,,https://www.artic.edu/artworks/16220/cape
eng_8857,Henry Stacy Marks,"Black pastel, heightened with white pastel, on blue laid paper",Woman Seated Looking to the Left,,https://www.artic.edu/artworks/46872/woman-seated-looking-to-the-left
eng_8858,Henry Stacy Marks,"Black pastel, heightened with white pastel, on blue laid paper",Kneeling Woman with Straw Hat,,https://www.artic.edu/artworks/46874/kneeling-woman-with-straw-hat
eng_8859,Henry Stacy Marks,"Black pastel, heightened with white gouache, on blue laid paper",Woman Seated on a Tabouret,,https://www.artic.edu/artworks/46931/woman-seated-on-a-tabouret
eng_8860,Bill Brandt,Gelatin silver print,London,,https://www.artic.edu/artworks/46976/london
eng_8861,Joshua Cristall,"Brush and brown and black ink, over black chalk, on cream wove paper",Ceres and Proserpine,,https://www.artic.edu/artworks/82824/ceres-and-proserpine
eng_8862,George Cruikshank,"Graphite on buff wove paper, laid down on buff wove card","Early Sketches for Falstaff, Midsummer Night’s Dream",,https://www.artic.edu/artworks/82825/early-sketches-for-falstaff-midsummer-night-s-dream
eng_8863,John Flaxman,"Black chalk on cream wove paper, laid down on cream wove paper",The Monument of Doctor Lawrence Humphrey,,https://www.artic.edu/artworks/82869/the-monument-of-doctor-lawrence-humphrey
eng_8864,Henry William Bunbury,Red chalk on cream laid paper,A Light Method of Vaulting,,https://www.artic.edu/artworks/82976/a-light-method-of-vaulting
eng_8865,Samuel Howett,"Pen and black ink, with brush and gray wash, over graphite, on cream wove paper",Fox Hunt,,https://www.artic.edu/artworks/82992/fox-hunt
eng_8866,Samuel Howett,"Pen and black ink, with brush and gray wash, over graphite, on cream wove paper",Wolf Hunt in Russia,,https://www.artic.edu/artworks/82994/wolf-hunt-in-russia
eng_8867,William Henry Hunt,Black crayon on gray wove paper,On the Mole,,https://www.artic.edu/artworks/83009/on-the-mole
eng_8868,William Henry Hunt,"Black crayon, heightened with white crayon, on gray wove paper, pieced to gray laid paper, tipped onto board","Water Lane, Watford",,https://www.artic.edu/artworks/83011/water-lane-watford
eng_8869,George Morland,Graphite on cream wove paper,Woman Washing Clothes,,https://www.artic.edu/artworks/83116/woman-washing-clothes
eng_8870,George Morland,Graphite on cream wove paper,Standing Girl with Basket,,https://www.artic.edu/artworks/83128/standing-girl-with-basket
eng_8871,John Downman,"Charcoal and black chalk with stumping, heightened with white chalk, on cream wove paper",Seated Figure and Sketch of Sash Tied Around Torso,,https://www.artic.edu/artworks/83191/seated-figure-and-sketch-of-sash-tied-around-torso
eng_8872,John Downman,"Charcoal and black chalk, heightened with white chalk, on dark tan laid paper",Standing Nude from the Back,,https://www.artic.edu/artworks/83219/standing-nude-from-the-back
eng_8873,John Downman,Charcoal with stumping and touches of black crayon on ivory laid paper,The Borghese Gladiator from the Statue in Rome,,https://www.artic.edu/artworks/83247/the-borghese-gladiator-from-the-statue-in-rome
eng_8874,John Vanderbank,"Pen and brown ink on ivory laid paper, laid down on card",Seated Male Figure with Raised Arm,,https://www.artic.edu/artworks/83312/seated-male-figure-with-raised-arm
eng_8875,Joshua Cristall,"Black chalk, heightened with white chalk, on light brown wove paper",Reclining Reaper,,https://www.artic.edu/artworks/83340/reclining-reaper
eng_8876,Thomas Gainsborough (Artist (original)),"Black chalk, heightened with white chalk, on pink laid paper, tipped onto board",Portrait Bust of a Man,,https://www.artic.edu/artworks/83356/portrait-bust-of-a-man
eng_8877,"Robert Smirke, the elder","Brush and gray wash, over graphite, on cream wove paper",Monument with Palm Tree and Mementos,,https://www.artic.edu/artworks/83444/monument-with-palm-tree-and-mementos
eng_8878,Samuel John Stump,"Pen and brown ink and brush and brown wash, over graphite, on cream wove paper",Scene from Cymbeline,,https://www.artic.edu/artworks/83481/scene-from-cymbeline
eng_8879,James Thornhill,"Pen and brown ink with brush and green wash, over traces of graphite, on cream laid paper, tipped onto ivory laid paper",Five Sketches for the Triumph of Silenus,,https://www.artic.edu/artworks/83522/five-sketches-for-the-triumph-of-silenus
eng_8880,James Thornhill,"Pen and brown ink with brush and gray wash, over black chalk and graphite, on tan laid paper, partially laid down",Design for Ceiling Fresco: Apollo and the Muses with Minerva Destroying Ignorance,,https://www.artic.edu/artworks/83531/design-for-ceiling-fresco-apollo-and-the-muses-with-minerva-destroying-ignorance
eng_8881,James Thornhill,"Pen and brown ink with brush and gray-brown wash, over graphite, on ivory laid paper, laid down on ivory wove paper",Four Classic Scenes for Overdoors,,https://www.artic.edu/artworks/83549/four-classic-scenes-for-overdoors
eng_8882,Thomas Barker,"Wax crayon, with brush and brown and blue (faded) wash, on cream laid paper",Large Tree with Lake and Mountains in Background,,https://www.artic.edu/artworks/82649/large-tree-with-lake-and-mountains-in-background
eng_8883,Lady Diana Beauclerk,"Pen and black ink, with brush and brown wash, over graphite, squared in graphite, on cream laid paper, laid down on cream laid paper",Putti Enacting Mythological Scenes,,https://www.artic.edu/artworks/82665/putti-enacting-mythological-scenes
eng_8884,Edward Bird,"Brush and black and gray wash, with graphite and traces of black chalk, on cream wove paper",Bearded Scholar Writing,,https://www.artic.edu/artworks/82683/bearded-scholar-writing
eng_8885,William Burges,Black crayon and graphite on tan wove paper,City Street,,https://www.artic.edu/artworks/82719/city-street
eng_8886,Unknown,"Albumen print, from the album ""Views of London""",Westminster Abbey,,https://www.artic.edu/artworks/60133/westminster-abbey
eng_8887,Unknown,"Albumen print, from the album ""Views of London""",Thames Embankment,,https://www.artic.edu/artworks/60159/thames-embankment
eng_8888,Rebecca Emes (Maker),Silver,Condiment Set,,https://www.artic.edu/artworks/60555/condiment-set
eng_8889,Reginald P. Gossop,Color lithograph on cream wove paper,All the Sights of London by Underground: Western Area,"This poster demonstrates why the Underground was anxious to promote travel to attractions like Kew Gardens or Hampton Court (the palace at the lower left edge of the poster). A destination far from the center of London meant a longer ride, and a longer ride meant a higher fare and more revenue.Reginald Gossop excelled at creating imaginative maps that focused on London’s theater district, shopping destinations for the winter sales, or, as in this case, the city’s array of tourist attractions. He is best known as an agent for other artists but created a number of important designs himself, including the logo for the famous booksellers W. H. Smith.",https://www.artic.edu/artworks/60791/all-the-sights-of-london-by-underground-western-area
eng_8890,E.S.,Silver,Pair of Candlesticks,,https://www.artic.edu/artworks/79565/pair-of-candlesticks
eng_8891,,"Silk, gilt-metal-strip-wrapped silk, 4:1 satin weave with supplementary brocading wefts and self-patterned by reversing of faces",Panel,,https://www.artic.edu/artworks/73288/panel
eng_8892,,"Glass; clear, baluster stem, spherical font, with S-scroll handle and metal wick holder",Lamp,,https://www.artic.edu/artworks/73758/%E6%85%8C%E7%81%AD
eng_8893,Joseph Mallord William Turner,Etching and aquatint in brown on ivory paper,"Lake of Thun, plate 15 from Liber Studiorum",,https://www.artic.edu/artworks/71662/lake-of-thun-plate-15-from-liber-studiorum
eng_8894,Joseph Mallord William Turner,"Etching and engraving on ivory paper, laid down on ivory paper","The Fall of the Clyde, plate 18 from Liber Studiorum",,https://www.artic.edu/artworks/71667/the-fall-of-the-clyde-plate-18-from-liber-studiorum
eng_8895,Joseph Mallord William Turner,"Etching and engraving in brown on ivory wove paper, laid down on ivory paper","Norham Castle, plate 57 from Liber Studiorum",,https://www.artic.edu/artworks/71714/norham-castle-plate-57-from-liber-studiorum
eng_8896,,Lithograph with hand-coloring on purple-gray laid paper,True Love (Valentine),,https://www.artic.edu/artworks/75354/true-love-valentine
eng_8897,,Lithograph with hand-coloring on blue-green laid paper,Devoted Love (valentine),,https://www.artic.edu/artworks/75369/devoted-love-valentine
eng_8898,,Collaged elements and watercolor on cut and embossed ivory wove paper,Untitled Valentine (Dove with Letter),,https://www.artic.edu/artworks/75387/untitled-valentine-dove-with-letter
eng_8899,,Lithograph in brown ink with hand-coloring on ivory wove paper,When Duty Calls You Far Away (valentine),,https://www.artic.edu/artworks/75452/when-duty-calls-you-far-away-valentine
eng_8900,George Kershaw,Lithograph with hand-coloring on embossed ivory wove paper,Dearest ‘Tis Sweet to Loving Hearts (valentine),,https://www.artic.edu/artworks/75462/dearest-tis-sweet-to-loving-hearts-valentine
eng_8901,,"Collaged elements with gold paint on cut and embossed ivory wove paper (lace, folded), with yellow wove paper insert",Constancy (valentine),,https://www.artic.edu/artworks/75480/constancy-valentine
eng_8902,,Lithograph with hand-coloring on embossed off-white wove paper,The Bird in Yonder Cage Confined (valentine),,https://www.artic.edu/artworks/75554/the-bird-in-yonder-cage-confined-valentine
